Name,Street Address,Phone,Rating,Reviews,Price Range,Category,Description,Image URL,Listing URL
Dutch Oven Yarn Shop,"7611 S US Hwy 31, Alanson, MI 49706",(231) 548-2700,4.5,2,,"Bakeries,Cafes,Soup",Ladies at the shop are the nicest ever! They are very diligent in helping you with yarn and finding you patterns. They make a very soothing atmosphere. I will always visit and get…,"https://s3-media2.fl.yelpcdn.com/bphoto/6p5d4GtwbDm_h6TU2aV1rw/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/6p5d4GtwbDm_h6TU2aV1rw/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/6p5d4GtwbDm_h6TU2aV1rw/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/6p5d4GtwbDm_h6TU2aV1rw/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/6p5d4GtwbDm_h6TU2aV1rw/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/6p5d4GtwbDm_h6TU2aV1rw/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/6p5d4GtwbDm_h6TU2aV1rw/258s.jpg 2.87x",http://www.yelp.com/biz/dutch-oven-yarn-shop-alanson?osq=Coffee
Old World Cafe,"6352 N Lake Shore Dr, Cross Village, MI 49723",(231) 526-6992,4.5,22,$$,"Modern European,Breakfast & Brunch","I wish I could rate higher than 5 stars, this was one of the best dining experiences of our life! We arrived at Cross Village at 12:30 PM on a Sunday and were looking forward to…","https://s3-media4.fl.yelpcdn.com/bphoto/k5BtocqPHVhnZinuEzFTnA/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/k5BtocqPHVhnZinuEzFTnA/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/k5BtocqPHVhnZinuEzFTnA/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/k5BtocqPHVhnZinuEzFTnA/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/k5BtocqPHVhnZinuEzFTnA/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/k5BtocqPHVhnZinuEzFTnA/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/k5BtocqPHVhnZinuEzFTnA/258s.jpg 2.87x",http://www.yelp.com/biz/old-world-cafe-cross-village-2?osq=Coffee
The Landing Restaurant - Temp. CLOSED,"10231 Ferry Rd, Charlevoix, MI 49720",(231) 547-9036,4.0,55,$$,"Bars,Sandwiches,Burgers","Lately, I decided to take a little break from ""writing reviews"" although this particular restaurant/bar catapulted me right back in! By the way, The Landing is worthy of its…","https://s3-media4.fl.yelpcdn.com/bphoto/ZkoADM5UAKmZyssWsW4IXw/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/ZkoADM5UAKmZyssWsW4IXw/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/ZkoADM5UAKmZyssWsW4IXw/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/ZkoADM5UAKmZyssWsW4IXw/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/ZkoADM5UAKmZyssWsW4IXw/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/ZkoADM5UAKmZyssWsW4IXw/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/ZkoADM5UAKmZyssWsW4IXw/258s.jpg 2.87x",http://www.yelp.com/biz/the-landing-restaurant-charlevoix?osq=Coffee
Pleasanton Brick Oven Bakery,"811 Cottage View Dr, Traverse City, MI 49684",(231) 941-1964,4.5,40,$$,"Bakeries,Pizza","I cant say enough good things about Pleasanton!!Started with the delicious ""bread sticks"" that would have only been better if they were slightly warmed from that wood fired oven.…","https://s3-media1.fl.yelpcdn.com/bphoto/4PzZE8y98f2O5Dzsyit6SQ/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/4PzZE8y98f2O5Dzsyit6SQ/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/4PzZE8y98f2O5Dzsyit6SQ/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/4PzZE8y98f2O5Dzsyit6SQ/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/4PzZE8y98f2O5Dzsyit6SQ/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/4PzZE8y98f2O5Dzsyit6SQ/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/4PzZE8y98f2O5Dzsyit6SQ/258s.jpg 2.87x",http://www.yelp.com/biz/pleasanton-brick-oven-bakery-traverse-city?osq=Coffee
Fedor A & R,"600 N Center Ave, Gaylord, MI 49735",(989) 732-2252,,,,Coffee & Tea,,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,http://www.yelp.com/biz/fedor-a-and-r-gaylord?osq=Coffee
The Old Depot,"10826 M-32 E, Johannesburg, MI 49751",(989) 732-3115,4.5,16,$$,"Desserts,American (New),Breakfast & Brunch",Just went here for breakfast and so good! There were tons of specials on their menu and I was really impressed by the selection for being so far out. Several of the breads are home…,"https://s3-media3.fl.yelpcdn.com/bphoto/z2rs7EQm3MkAEdXxWeCVxA/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/z2rs7EQm3MkAEdXxWeCVxA/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/z2rs7EQm3MkAEdXxWeCVxA/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/z2rs7EQm3MkAEdXxWeCVxA/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/z2rs7EQm3MkAEdXxWeCVxA/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/z2rs7EQm3MkAEdXxWeCVxA/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/z2rs7EQm3MkAEdXxWeCVxA/258s.jpg 2.87x",http://www.yelp.com/biz/the-old-depot-johannesburg-2?osq=Coffee
The Workshop Brewing Company,"221 Garland St, Traverse City, MI 49684",(231) 421-8977,4.5,96,$$,Breweries,"This place is a prime reason I am going back to Traverse City as soon as I can.The atmosphere, the staff, and most of all the beers. Normally we don't leave breweries with growlers…","https://s3-media3.fl.yelpcdn.com/bphoto/idb-tkL_iMx4uqsPVDuPww/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/idb-tkL_iMx4uqsPVDuPww/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/idb-tkL_iMx4uqsPVDuPww/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/idb-tkL_iMx4uqsPVDuPww/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/idb-tkL_iMx4uqsPVDuPww/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/idb-tkL_iMx4uqsPVDuPww/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/idb-tkL_iMx4uqsPVDuPww/258s.jpg 2.87x",http://www.yelp.com/biz/the-workshop-brewing-company-traverse-city-2?osq=Coffee
Fig’s Breakfast and Lunch,"202 W Main St, Lake Leelanau, MI 49653",(231) 256-2222,4.5,13,$$,"Breakfast & Brunch,Burgers,Sandwiches","So glad we stopped in for lunch at Figs. Although the menu is limited, it is filled with creative and delicious options. Each item features a unique, homemade twist, making it…","https://s3-media1.fl.yelpcdn.com/bphoto/Lckx8DIDyDKGlzp5YJNN3A/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/Lckx8DIDyDKGlzp5YJNN3A/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/Lckx8DIDyDKGlzp5YJNN3A/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/Lckx8DIDyDKGlzp5YJNN3A/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/Lckx8DIDyDKGlzp5YJNN3A/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/Lckx8DIDyDKGlzp5YJNN3A/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/Lckx8DIDyDKGlzp5YJNN3A/258s.jpg 2.87x",http://www.yelp.com/biz/figs-breakfast-and-lunch-lake-leelanau?osq=Coffee
Glen’s Markets North,"1305 Spring St, Petoskey, MI 49770",(231) 347-9950,3.0,,,"Coffee & Tea,Grocery",Someone didnt know that this supermarket has not only a great wine selection but a Starbucks too.,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,http://www.yelp.com/biz/glens-markets-north-petoskey?osq=Coffee
Toast A Go-Go,"502 S Huron Ave, Mackinaw City, MI 49701",,1.5,38,$$,Breakfast & Brunch,"Tried this place for breakfast since it's across the street from the ferry docks to Mackinac Island, about three weeks into the off-season.Maybe this made a difference from others'…","https://s3-media3.fl.yelpcdn.com/bphoto/7TYjsDBci4CwHokHRYoVZA/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/7TYjsDBci4CwHokHRYoVZA/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/7TYjsDBci4CwHokHRYoVZA/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/7TYjsDBci4CwHokHRYoVZA/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/7TYjsDBci4CwHokHRYoVZA/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/7TYjsDBci4CwHokHRYoVZA/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/7TYjsDBci4CwHokHRYoVZA/258s.jpg 2.87x",http://www.yelp.com/biz/toast-a-go-go-mackinaw-city?osq=Coffee
Kramer’s Bread And Butter,"2062 S Airport Rd W, Traverse City, MI 49684",(231) 421-5645,5.0,2,,"Sandwiches,Salad,Coffee & Tea",Delicious and affordable!! Loved the B3LT! Very nice and friendly owner and employee!,"https://s3-media3.fl.yelpcdn.com/bphoto/mph2KD0awZufwBstNCMqYg/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/mph2KD0awZufwBstNCMqYg/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/mph2KD0awZufwBstNCMqYg/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/mph2KD0awZufwBstNCMqYg/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/mph2KD0awZufwBstNCMqYg/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/mph2KD0awZufwBstNCMqYg/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/mph2KD0awZufwBstNCMqYg/258s.jpg 2.87x",http://www.yelp.com/biz/kramers-bread-and-butter-traverse-city?osq=Coffee
Dalwhinnie Bakery and Deli,"38240 Michigan Ave, Beaver Island, MI 49782",(231) 448-2736,4.5,11,$$,"Delis,Bakeries","After Labor Day, on Beaver Island, not much is open, but after hiking was so grateful, that this place was..It's usually about a 20 min wait for the sandwich. I had the Talk Turkey…","https://s3-media1.fl.yelpcdn.com/bphoto/kY71yDP8JOMeGvnE4YpLlw/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/kY71yDP8JOMeGvnE4YpLlw/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/kY71yDP8JOMeGvnE4YpLlw/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/kY71yDP8JOMeGvnE4YpLlw/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/kY71yDP8JOMeGvnE4YpLlw/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/kY71yDP8JOMeGvnE4YpLlw/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/kY71yDP8JOMeGvnE4YpLlw/258s.jpg 2.87x",http://www.yelp.com/biz/dalwhinnie-bakery-and-deli-beaver-island?osq=Coffee
Cousin Jenny’s Cornish Pasties,"129 S Union St, Traverse City, MI 49684",(231) 941-7821,4.5,86,$,"British,Breakfast & Brunch,Salad",Great Cornish Pasties! Neat little cafe to pop into for lunch while cruising around Traverse City,"https://s3-media2.fl.yelpcdn.com/bphoto/_2ifkeRFhZeZY7kyOmjs0w/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/_2ifkeRFhZeZY7kyOmjs0w/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/_2ifkeRFhZeZY7kyOmjs0w/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/_2ifkeRFhZeZY7kyOmjs0w/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/_2ifkeRFhZeZY7kyOmjs0w/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/_2ifkeRFhZeZY7kyOmjs0w/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/_2ifkeRFhZeZY7kyOmjs0w/258s.jpg 2.87x",http://www.yelp.com/biz/cousin-jennys-cornish-pasties-traverse-city?osq=Coffee
Breakfast & Burger Express,"203 S Cedar St, Kalkaska, MI 49646",(231) 258-9778,4.0,20,$,"Breakfast & Brunch,Burgers","Just an unassuming little place, but the breakfast was amazing! Hubs had the #1 and I had the sourdough stacker (daily special). Everything was exceptional and neither of us were…","https://s3-media4.fl.yelpcdn.com/bphoto/DpvbQHqXDkmlIj-o61Xj4Q/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/DpvbQHqXDkmlIj-o61Xj4Q/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/DpvbQHqXDkmlIj-o61Xj4Q/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/DpvbQHqXDkmlIj-o61Xj4Q/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/DpvbQHqXDkmlIj-o61Xj4Q/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/DpvbQHqXDkmlIj-o61Xj4Q/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/DpvbQHqXDkmlIj-o61Xj4Q/258s.jpg 2.87x",http://www.yelp.com/biz/breakfast-and-burger-express-kalkaska?osq=Coffee
Cherry Republic,"154 E Front St, Traverse City, MI 49684",(231) 932-9205,4.5,85,$$,Specialty Food,Rib special $10 I wondered why they didnt bring a knife. The ribs fell off the bone using a plastic fork. Cherry cole slaw side was good. Special side of the days - baked beans…,"https://s3-media3.fl.yelpcdn.com/bphoto/CKL5z2LSL4skwEaQ9lVs3g/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/CKL5z2LSL4skwEaQ9lVs3g/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/CKL5z2LSL4skwEaQ9lVs3g/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/CKL5z2LSL4skwEaQ9lVs3g/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/CKL5z2LSL4skwEaQ9lVs3g/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/CKL5z2LSL4skwEaQ9lVs3g/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/CKL5z2LSL4skwEaQ9lVs3g/258s.jpg 2.87x",http://www.yelp.com/biz/cherry-republic-traverse-city?osq=Coffee
Ferris Coffee & Nut,"726 Hastings St, Traverse City, MI 49686",(231) 932-9557,,,,Coffee & Tea,,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,http://www.yelp.com/biz/ferris-coffee-and-nut-traverse-city?osq=Coffee
The Underground Cheesecake Company,"800 Cottageview Dr, Traverse City, MI 49684",(231) 929-4418,4.0,19,$,"Bakeries,Desserts",I've had cheesecake all over the world. Who would have thought my favorite place would be in a tiny town in northern Michigan in the basement of an old asylum?? Ya'll this cheesecake…,"https://s3-media2.fl.yelpcdn.com/bphoto/8345qbBYTwvltw5HNAzTnw/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/8345qbBYTwvltw5HNAzTnw/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/8345qbBYTwvltw5HNAzTnw/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/8345qbBYTwvltw5HNAzTnw/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/8345qbBYTwvltw5HNAzTnw/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/8345qbBYTwvltw5HNAzTnw/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/8345qbBYTwvltw5HNAzTnw/258s.jpg 2.87x",http://www.yelp.com/biz/the-underground-cheesecake-company-traverse-city?osq=Coffee
Everett’s,"1 Boyne Mountain Rd, Boyne Falls, MI 49713",(844) 235-7115,3.5,42,$$,"American (New),Gluten-Free,Breakfast & Brunch","Excellent food and excellent service. Our family had burgers, wraps and nachos and they were all excellent.","https://s3-media1.fl.yelpcdn.com/bphoto/M0WapjlpbbVTTcGOIJnmQw/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/M0WapjlpbbVTTcGOIJnmQw/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/M0WapjlpbbVTTcGOIJnmQw/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/M0WapjlpbbVTTcGOIJnmQw/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/M0WapjlpbbVTTcGOIJnmQw/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/M0WapjlpbbVTTcGOIJnmQw/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/M0WapjlpbbVTTcGOIJnmQw/258s.jpg 2.87x",http://www.yelp.com/biz/everetts-boyne-falls?osq=Coffee
Grand Traverse Pie Company,"316 E Mitchell St, Petoskey, MI 49770",(231) 348-4060,4.0,50,$,"Sandwiches,Salad,Soup","We were waiting for pizza at nearby Mighty Fine Pizza, when we wandered in to check out the pies here at the Grand Traverse Pie Company.They had small tastes of their apple pie…","https://s3-media2.fl.yelpcdn.com/bphoto/DyQcEidDfgtQ3RGaEvGuSA/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/DyQcEidDfgtQ3RGaEvGuSA/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/DyQcEidDfgtQ3RGaEvGuSA/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/DyQcEidDfgtQ3RGaEvGuSA/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/DyQcEidDfgtQ3RGaEvGuSA/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/DyQcEidDfgtQ3RGaEvGuSA/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/DyQcEidDfgtQ3RGaEvGuSA/258s.jpg 2.87x",http://www.yelp.com/biz/grand-traverse-pie-company-petoskey?osq=Coffee
Lenny’s Bridgeview Diner,"110 W Central Ave, Mackinaw City, MI 49701",(231) 436-5339,4.0,59,$,"Diners,Burgers,Breakfast & Brunch",Come here if you have an appetite! Portions are huge! I had the biscuits and gravy. I added 2 fried eggs. This comes with potatoes as well. Seriously huge portions. The sausage I'm…,"https://s3-media3.fl.yelpcdn.com/bphoto/zo2XGLjdSdwdb8oPm47XjQ/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/zo2XGLjdSdwdb8oPm47XjQ/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/zo2XGLjdSdwdb8oPm47XjQ/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/zo2XGLjdSdwdb8oPm47XjQ/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/zo2XGLjdSdwdb8oPm47XjQ/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/zo2XGLjdSdwdb8oPm47XjQ/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/zo2XGLjdSdwdb8oPm47XjQ/258s.jpg 2.87x",http://www.yelp.com/biz/lennys-bridgeview-diner-mackinaw-city?osq=Coffee
Roberts Restaurant,"216 N Lake St, Boyne City, MI 49712",(231) 582-9927,3.5,11,$,"Diners,Breakfast & Brunch","Best place in Boyne City for home cooked breakfasts. Homemade cinnamon rolls are fabulous! Menu is stuff you'd cook at home, not fancy-schmancy stuff. Staff is friendly and quick…","https://s3-media2.fl.yelpcdn.com/bphoto/YL3CmQRyjihzr-TUHn2vEA/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/YL3CmQRyjihzr-TUHn2vEA/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/YL3CmQRyjihzr-TUHn2vEA/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/YL3CmQRyjihzr-TUHn2vEA/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/YL3CmQRyjihzr-TUHn2vEA/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/YL3CmQRyjihzr-TUHn2vEA/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/YL3CmQRyjihzr-TUHn2vEA/258s.jpg 2.87x",http://www.yelp.com/biz/roberts-restaurant-boyne-city?osq=Coffee
Right Brain Brewery,"225 E 16th St, Traverse City, MI 49684",(231) 944-1239,4.0,183,$$,Breweries,"Pros: easy to find street parking at the time we went, large variety of individual brews and a super cool spaceCons: tough to get service, bar staff weren't very attentiveWe can…","https://s3-media1.fl.yelpcdn.com/bphoto/mdzFLuNlp5utPa0_2m6geQ/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/mdzFLuNlp5utPa0_2m6geQ/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/mdzFLuNlp5utPa0_2m6geQ/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/mdzFLuNlp5utPa0_2m6geQ/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/mdzFLuNlp5utPa0_2m6geQ/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/mdzFLuNlp5utPa0_2m6geQ/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/mdzFLuNlp5utPa0_2m6geQ/258s.jpg 2.87x",http://www.yelp.com/biz/right-brain-brewery-traverse-city?osq=Coffee
Mary’s Kitchen Port,"539 W Front St, Traverse City, MI 49684",(231) 941-0525,4.5,41,$$,"Specialty Food,Sandwiches","Traverse City is hardly a mecca for a groundbreaking culinary orgasm, but after extensively traveling the United States and living in upstate New York as well as New Orleans for…","https://s3-media3.fl.yelpcdn.com/bphoto/2hahIxxysdZYfHiDP3odgw/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/2hahIxxysdZYfHiDP3odgw/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/2hahIxxysdZYfHiDP3odgw/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/2hahIxxysdZYfHiDP3odgw/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/2hahIxxysdZYfHiDP3odgw/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/2hahIxxysdZYfHiDP3odgw/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/2hahIxxysdZYfHiDP3odgw/258s.jpg 2.87x",http://www.yelp.com/biz/marys-kitchen-port-traverse-city?osq=Coffee
The Peninsula Grill,"14091 Center Rd, Traverse City, MI 49686",(231) 223-7200,4.0,60,$$,"Salad,American (Traditional),Sandwiches",Stopped in during the day to break up our wine tasting .It was vey quiet inside but it took a few minutes for the staff to come seat us. Since we had those few minutes we were…,"https://s3-media4.fl.yelpcdn.com/bphoto/0zblg9Hz2X6bxe0u-Pbj9w/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/0zblg9Hz2X6bxe0u-Pbj9w/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/0zblg9Hz2X6bxe0u-Pbj9w/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/0zblg9Hz2X6bxe0u-Pbj9w/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/0zblg9Hz2X6bxe0u-Pbj9w/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/0zblg9Hz2X6bxe0u-Pbj9w/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/0zblg9Hz2X6bxe0u-Pbj9w/258s.jpg 2.87x",http://www.yelp.com/biz/the-peninsula-grill-traverse-city?osq=Coffee
Murdick’s Fudge Kitchen,"204 N State St, Saint Ignace, MI 49781",(906) 643-9616,4.5,7,,"Candy Stores,Restaurants",Nice quaint place. They had a Buy 3 get 2 free. This fudge is going to taste amazing.,"https://s3-media1.fl.yelpcdn.com/bphoto/W6SDC7aDQDw3i_jlnNWSeQ/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/W6SDC7aDQDw3i_jlnNWSeQ/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/W6SDC7aDQDw3i_jlnNWSeQ/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/W6SDC7aDQDw3i_jlnNWSeQ/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/W6SDC7aDQDw3i_jlnNWSeQ/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/W6SDC7aDQDw3i_jlnNWSeQ/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/W6SDC7aDQDw3i_jlnNWSeQ/258s.jpg 2.87x",http://www.yelp.com/biz/murdicks-fudge-kitchen-saint-ignace?osq=Coffee
Front Porch Cafe,"9235 Main St, Ellsworth, MI 49729",(231) 588-2000,5.0,12,$,Breakfast & Brunch,"Imagine a set of two weary travelers in need of sustenance... The sky was a bright blue with white, fluffy clouds.It was 1:48 pm and we arrived in Ellsworth, MI (coincidence?I…","https://s3-media3.fl.yelpcdn.com/bphoto/Sl2y30zK1W1ORV5JzEXShw/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/Sl2y30zK1W1ORV5JzEXShw/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/Sl2y30zK1W1ORV5JzEXShw/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/Sl2y30zK1W1ORV5JzEXShw/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/Sl2y30zK1W1ORV5JzEXShw/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/Sl2y30zK1W1ORV5JzEXShw/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/Sl2y30zK1W1ORV5JzEXShw/258s.jpg 2.87x",http://www.yelp.com/biz/front-porch-cafe-ellsworth-2?osq=Coffee
