Name,Street Address,Phone,Rating,Reviews,Price Range,Category,Description,Image URL,Listing URL
La Lecheria,"1708 Lena St, Santa Fe, NM 87505",(505) 205-1595,4.5,30,$,Ice Cream & Frozen Yogurt,"Researching on Yelp paid off. Found this local gem and so happy that we stop by here during our Santa Fe trip. La Lecheria is from chef Joel Coleman, who is also behind another local…","https://s3-media2.fl.yelpcdn.com/bphoto/PpHzH97nkfrwrvK3Z_5MMQ/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/PpHzH97nkfrwrvK3Z_5MMQ/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/PpHzH97nkfrwrvK3Z_5MMQ/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/PpHzH97nkfrwrvK3Z_5MMQ/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/PpHzH97nkfrwrvK3Z_5MMQ/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/PpHzH97nkfrwrvK3Z_5MMQ/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/PpHzH97nkfrwrvK3Z_5MMQ/258s.jpg 2.87x",http://www.yelp.com/biz/la-lecheria-santa-fe?osq=Coffee
Purple People Coffee,"126 Guadalupe St, Santa Fe, NM 87501",(505) 510-1508,,,,"Cafes,Coffee & Tea,Tobacco Shops",,"https://s3-media4.fl.yelpcdn.com/bphoto/gWyn0_f2kIep045XPYu79g/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/gWyn0_f2kIep045XPYu79g/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/gWyn0_f2kIep045XPYu79g/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/gWyn0_f2kIep045XPYu79g/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/gWyn0_f2kIep045XPYu79g/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/gWyn0_f2kIep045XPYu79g/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/gWyn0_f2kIep045XPYu79g/258s.jpg 2.87x",http://www.yelp.com/biz/purple-people-coffee-santa-fe-2?osq=Coffee
Taos Chicharron Burrito,,(575) 613-6591,4.5,7,,"Mexican,Food Trucks","Frustrated with traffic and lack of parking downtown Taos, plus intolerance of dogs, we decided to head off of the Main Street. Wow are we glad we did! This place is a simple, honest…","https://s3-media3.fl.yelpcdn.com/bphoto/TrpRMBX2uPjV7-arpJp4nQ/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/TrpRMBX2uPjV7-arpJp4nQ/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/TrpRMBX2uPjV7-arpJp4nQ/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/TrpRMBX2uPjV7-arpJp4nQ/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/TrpRMBX2uPjV7-arpJp4nQ/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/TrpRMBX2uPjV7-arpJp4nQ/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/TrpRMBX2uPjV7-arpJp4nQ/258s.jpg 2.87x",http://www.yelp.com/biz/taos-chicharron-burrito-taos?osq=Coffee
Michael’s Kitchen Taos,"304 Paseo Del Pueblo N, Taos, NM 87571",(575) 758-4178,4.0,287,$$,"Bakeries,Mexican,Breakfast & Brunch",I'm a sucker for a good bakery. And delicious baked goods.After being here for severals days visiting Taos and driving by daily....I went in for some baked goods. I wasn't…,"https://s3-media4.fl.yelpcdn.com/bphoto/XFQKtqaDKVSPOXEOps0ACA/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/XFQKtqaDKVSPOXEOps0ACA/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/XFQKtqaDKVSPOXEOps0ACA/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/XFQKtqaDKVSPOXEOps0ACA/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/XFQKtqaDKVSPOXEOps0ACA/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/XFQKtqaDKVSPOXEOps0ACA/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/XFQKtqaDKVSPOXEOps0ACA/258s.jpg 2.87x",http://www.yelp.com/biz/michaels-kitchen-taos-taos?osq=Coffee
Starbucks,"3899 Cerrillos Rd, Santa Fe, NM 87507",(505) 474-5766,2.0,13,$$,Coffee & Tea,"3 stars for a cafe in general (especially considering that there are several great independent cafes in Santa Fe who make better coffee), but 5 stars as far as Starbucks go, since…","https://s3-media3.fl.yelpcdn.com/bphoto/qCHw_FS-OBptQWRKEk0C0Q/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/qCHw_FS-OBptQWRKEk0C0Q/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/qCHw_FS-OBptQWRKEk0C0Q/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/qCHw_FS-OBptQWRKEk0C0Q/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/qCHw_FS-OBptQWRKEk0C0Q/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/qCHw_FS-OBptQWRKEk0C0Q/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/qCHw_FS-OBptQWRKEk0C0Q/258s.jpg 2.87x",http://www.yelp.com/biz/starbucks-santa-fe-9?osq=Coffee
Box Pack Mail,"503 Riverview Ln, Espanola, NM 87532",(505) 753-4025,1.0,,$$,"Coffee & Tea,Candy Stores","I needed to drop off a UPS package and my choices were Box Pack & Mail or the UPS drop box in town. I chose BP&M thinking I'd do a little shopping while I was there - you know,…",https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,http://www.yelp.com/biz/box-pack-mail-espanola?osq=Coffee
Pantry Restaurant,"1820 Cerrillos Rd, Santa Fe, NM 87505",(505) 986-0022,4.5,1001,$,"Breakfast & Brunch,Diners,New Mexican Cuisine","You can find me in the Pantry any day of the week, storing up on all the curly fries with Christmas sauce. OMG these were some of the best fries of our lives.And even though…","https://s3-media3.fl.yelpcdn.com/bphoto/MgBDHEOFApWKd-OgDvo4tw/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/MgBDHEOFApWKd-OgDvo4tw/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/MgBDHEOFApWKd-OgDvo4tw/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/MgBDHEOFApWKd-OgDvo4tw/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/MgBDHEOFApWKd-OgDvo4tw/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/MgBDHEOFApWKd-OgDvo4tw/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/MgBDHEOFApWKd-OgDvo4tw/258s.jpg 2.87x",http://www.yelp.com/biz/pantry-restaurant-santa-fe-2?osq=Coffee
Earlene’s Cafe,"1014 Paseo Del Pueblo Sur, Taos, NM 87571",(575) 758-2007,4.0,46,$$,"Cafes,Breakfast & Brunch,Bakeries",Erlene's is the best kept secret in Taos and it shouldn't be. Everything I've tried does not disappoint. It's often a struggle and ongoing argument to find somewhere to eat in Taos…,"https://s3-media3.fl.yelpcdn.com/bphoto/8ODIWTeUERQPXNeaiNf-hg/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/8ODIWTeUERQPXNeaiNf-hg/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/8ODIWTeUERQPXNeaiNf-hg/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/8ODIWTeUERQPXNeaiNf-hg/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/8ODIWTeUERQPXNeaiNf-hg/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/8ODIWTeUERQPXNeaiNf-hg/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/8ODIWTeUERQPXNeaiNf-hg/258s.jpg 2.87x",http://www.yelp.com/biz/earlenes-cafe-taos-2?osq=Coffee
Dunkin’ Donuts,"1085 S Saint Francis Dr, Santa Fe, NM 87505",(505) 983-2090,3.5,24,$,"Donuts,Coffee & Tea",The only Dunkin donuts around..Pros: All the usual items Cons:No drive thru Limited parking,"https://s3-media1.fl.yelpcdn.com/bphoto/scsojiSTKjomBonBuBfE5Q/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/scsojiSTKjomBonBuBfE5Q/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/scsojiSTKjomBonBuBfE5Q/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/scsojiSTKjomBonBuBfE5Q/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/scsojiSTKjomBonBuBfE5Q/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/scsojiSTKjomBonBuBfE5Q/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/scsojiSTKjomBonBuBfE5Q/258s.jpg 2.87x",http://www.yelp.com/biz/dunkin-donuts-santa-fe?osq=Coffee
Caffe Tazza,"122 Kit Carson Rd, Taos, NM 87571",(575) 758-8706,3.0,18,$,"Coffee & Tea,Ice Cream & Frozen Yogurt","Caffe Tazza validates my decision to move to Taos (after many years in LA) and a disappointing year in Santa Fe.The new owners, Jason and Madeline are transplants from Des Moines…","https://s3-media4.fl.yelpcdn.com/bphoto/O2WvePMLX3d1wAOpLKwV3A/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/O2WvePMLX3d1wAOpLKwV3A/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/O2WvePMLX3d1wAOpLKwV3A/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/O2WvePMLX3d1wAOpLKwV3A/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/O2WvePMLX3d1wAOpLKwV3A/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/O2WvePMLX3d1wAOpLKwV3A/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/O2WvePMLX3d1wAOpLKwV3A/258s.jpg 2.87x",http://www.yelp.com/biz/caffe-tazza-taos?osq=Coffee
Caffe Renato,"133 Paseo Del Pueblo Norte, Taos, NM 87571",(575) 758-0244,4.0,60,$$,"Italian,Cafes","Ratings, I suppose, are relative to location. But I would rank this restaurant five stars for food even if located in Manhattan.There was excellent hot bread and butter--the kind…","https://s3-media3.fl.yelpcdn.com/bphoto/B1czNqxe6F6S648jzl5paQ/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/B1czNqxe6F6S648jzl5paQ/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/B1czNqxe6F6S648jzl5paQ/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/B1czNqxe6F6S648jzl5paQ/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/B1czNqxe6F6S648jzl5paQ/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/B1czNqxe6F6S648jzl5paQ/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/B1czNqxe6F6S648jzl5paQ/258s.jpg 2.87x",http://www.yelp.com/biz/caffe-renato-taos?osq=Coffee
Espresso De Arte,"115 E Water St, Santa Fe, NM 87501",(505) 995-0927,4.0,5,$,Coffee & Tea,Excellent tamales! I was desperate for some good tamales for days that would agree with both my stomach and my bank account. Luckily I stumbled upon this place! The woman taking…,"https://s3-media3.fl.yelpcdn.com/bphoto/8PCI9TXX1BSKe4hmj9lm_g/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/8PCI9TXX1BSKe4hmj9lm_g/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/8PCI9TXX1BSKe4hmj9lm_g/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/8PCI9TXX1BSKe4hmj9lm_g/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/8PCI9TXX1BSKe4hmj9lm_g/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/8PCI9TXX1BSKe4hmj9lm_g/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/8PCI9TXX1BSKe4hmj9lm_g/258s.jpg 2.87x",http://www.yelp.com/biz/espresso-de-arte-santa-fe-2?osq=Coffee
Olive Grove,"505 Cerrillos Rd, Santa Fe, NM 87501",(505) 603-6807,5.0,4,$$,"Do-It-Yourself Food,Grocery","A must for foodies, those interested in basic high quality cooking ingredients, or even anyone just interested in spicing up their food and adult beverages. A beautiful shop with…","https://s3-media1.fl.yelpcdn.com/bphoto/jQvFmmoGwDXbyUP2GL1fIQ/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/jQvFmmoGwDXbyUP2GL1fIQ/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/jQvFmmoGwDXbyUP2GL1fIQ/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/jQvFmmoGwDXbyUP2GL1fIQ/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/jQvFmmoGwDXbyUP2GL1fIQ/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/jQvFmmoGwDXbyUP2GL1fIQ/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/jQvFmmoGwDXbyUP2GL1fIQ/258s.jpg 2.87x",http://www.yelp.com/biz/olive-grove-santa-fe?osq=Coffee
Draft Station,"60 E San Francisco St, Santa Fe, NM 87501",(505) 983-6443,4.0,113,$$,"Pubs,Pizza,Cideries",An intimate location on the second floor with a view of the Plaza gives this pub a thumbs up for location. But how's the brew?I'm a stout drinker. Although the ABV% was a bit lower…,"https://s3-media4.fl.yelpcdn.com/bphoto/p_wpmXdDp2x9LnBuf6h-zA/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/p_wpmXdDp2x9LnBuf6h-zA/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/p_wpmXdDp2x9LnBuf6h-zA/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/p_wpmXdDp2x9LnBuf6h-zA/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/p_wpmXdDp2x9LnBuf6h-zA/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/p_wpmXdDp2x9LnBuf6h-zA/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/p_wpmXdDp2x9LnBuf6h-zA/258s.jpg 2.87x",http://www.yelp.com/biz/draft-station-santa-fe?osq=Coffee
Museum Hill Cafe,"710 Camino Lejo, Santa Fe, NM 87505",(505) 984-8900,3.0,48,$$,"Desserts,Wine Bars,Cafes",Beautiful setting on the plaza surrounded by the several museums. Had Asian shrimp tacos. Spice got our attention but we are getting used to the New Mexico palate.,"https://s3-media2.fl.yelpcdn.com/bphoto/NkzgEOi86apqQRyVUUTkBQ/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/NkzgEOi86apqQRyVUUTkBQ/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/NkzgEOi86apqQRyVUUTkBQ/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/NkzgEOi86apqQRyVUUTkBQ/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/NkzgEOi86apqQRyVUUTkBQ/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/NkzgEOi86apqQRyVUUTkBQ/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/NkzgEOi86apqQRyVUUTkBQ/258s.jpg 2.87x",http://www.yelp.com/biz/museum-hill-cafe-santa-fe-2?osq=Coffee
The Shed,"113 1/2 E Palace Ave, Santa Fe, NM 87501",(505) 982-9030,4.0,1125,$$,"New Mexican Cuisine,Desserts,Cocktail Bars","The Shed on a Friday night is crazy, but the wait was well worth it. Given they are used to large lines, they have a relatively efficient method by which all folks waiting for a…","https://s3-media1.fl.yelpcdn.com/bphoto/BUeHj2JndnD1Z5B_7ZXolQ/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/BUeHj2JndnD1Z5B_7ZXolQ/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/BUeHj2JndnD1Z5B_7ZXolQ/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/BUeHj2JndnD1Z5B_7ZXolQ/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/BUeHj2JndnD1Z5B_7ZXolQ/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/BUeHj2JndnD1Z5B_7ZXolQ/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/BUeHj2JndnD1Z5B_7ZXolQ/258s.jpg 2.87x",http://www.yelp.com/biz/the-shed-santa-fe?osq=Coffee
Gift Shoppe,"1227 N Railroad Ave, Espanola, NM 87532",(505) 753-4025,,,,"Coffee & Tea,Candy Stores,Notaries",,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,http://www.yelp.com/biz/gift-shoppe-espanola?osq=Coffee
French Pastry Shop,"100 E San Francisco St, Santa Fe, NM 87501",(505) 983-6697,3.0,249,$$,"Specialty Food,Bakeries,French",The birthday continues with the dessert I was too full to eat the night before. This french pastry and crepe shop is also located in La Fonda though it is independently owned.We…,"https://s3-media3.fl.yelpcdn.com/bphoto/nJ86YccCQAq9Se0xsgWkAQ/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/nJ86YccCQAq9Se0xsgWkAQ/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/nJ86YccCQAq9Se0xsgWkAQ/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/nJ86YccCQAq9Se0xsgWkAQ/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/nJ86YccCQAq9Se0xsgWkAQ/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/nJ86YccCQAq9Se0xsgWkAQ/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/nJ86YccCQAq9Se0xsgWkAQ/258s.jpg 2.87x",http://www.yelp.com/biz/french-pastry-shop-santa-fe?osq=Coffee
Caffe Greco,"233 Canyon Rd, Santa Fe, NM 87501",(505) 820-7996,3.5,52,$$,"Sandwiches,Southern,Breakfast & Brunch","Lovely spot to sit and enjoy a coffee or a glass of wine while meandering through the galleries on Canyon Road.We did not have anything to eat, but the beer was cold and the…","https://s3-media1.fl.yelpcdn.com/bphoto/YaaJFprXpK0th90h3YBMKQ/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/YaaJFprXpK0th90h3YBMKQ/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/YaaJFprXpK0th90h3YBMKQ/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/YaaJFprXpK0th90h3YBMKQ/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/YaaJFprXpK0th90h3YBMKQ/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/YaaJFprXpK0th90h3YBMKQ/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/YaaJFprXpK0th90h3YBMKQ/258s.jpg 2.87x",http://www.yelp.com/biz/caffe-greco-santa-fe?osq=Coffee
Center Market Grocery Store,"745 N Riverside Dr, Espanola, NM 87532",(505) 753-3171,3.5,5,$$,Grocery,"Let's face it. There are not many options for grocery stores in Española.This place, however, has a wide variety of natural food selections in the grocery part of the store. It's a…",https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,http://www.yelp.com/biz/center-market-grocery-store-espanola?osq=Coffee
Duel Brewing,"1228 Parkway Dr, Santa Fe, NM 87507",(505) 474-5301,4.0,95,$$,"Breweries,American (New),Music Venues",We made our annual stop here and it was just as great as ever. I don't have a lot to add from my previous review except the menu has changed a bit and they've remodeled some.The…,"https://s3-media1.fl.yelpcdn.com/bphoto/tnxtNEgKCyCUV_kagDAunQ/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/tnxtNEgKCyCUV_kagDAunQ/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/tnxtNEgKCyCUV_kagDAunQ/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/tnxtNEgKCyCUV_kagDAunQ/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/tnxtNEgKCyCUV_kagDAunQ/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/tnxtNEgKCyCUV_kagDAunQ/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/tnxtNEgKCyCUV_kagDAunQ/258s.jpg 2.87x",http://www.yelp.com/biz/duel-brewing-santa-fe?osq=Coffee
Bodega Prime,"1291 San Felipe, Santa Fe, NM 87505",(505) 303-3535,4.0,23,$$,"Caterers,Delis,Breakfast & Brunch","This is a needed addition to Santa Fe. Inventive hipster chic everywhere.You can stop in for a coffee, some hand made pickles, a fancy cutting board, baked goods, brunch, or a…","https://s3-media3.fl.yelpcdn.com/bphoto/u8tDrGsV_-wb33RIJB3z3A/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/u8tDrGsV_-wb33RIJB3z3A/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/u8tDrGsV_-wb33RIJB3z3A/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/u8tDrGsV_-wb33RIJB3z3A/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/u8tDrGsV_-wb33RIJB3z3A/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/u8tDrGsV_-wb33RIJB3z3A/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/u8tDrGsV_-wb33RIJB3z3A/258s.jpg 2.87x",http://www.yelp.com/biz/bodega-prime-santa-fe?osq=Coffee
The Go Cart,"101 West Marcy St, Santa Fe, NM 87501",(505) 795-4664,4.0,,,Coffee & Tea,"About two years ago I realized that there was a friendlier non-corporate alternative to getting coffee, snacks, and even made-to-order affordable breakfast and lunch food downtown.…",https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,http://www.yelp.com/biz/the-go-cart-santa-fe?osq=Coffee
Pueblo Deli,"30 Buffalo Thunder Trl, Santa Fe, NM 87506",(505) 819-2239,,,,"Cafes,Sandwiches,Fast Food",,"https://s3-media3.fl.yelpcdn.com/bphoto/u7uZ7kZ4CPjxtHHZbx-CIQ/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/u7uZ7kZ4CPjxtHHZbx-CIQ/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/u7uZ7kZ4CPjxtHHZbx-CIQ/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/u7uZ7kZ4CPjxtHHZbx-CIQ/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/u7uZ7kZ4CPjxtHHZbx-CIQ/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/u7uZ7kZ4CPjxtHHZbx-CIQ/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/u7uZ7kZ4CPjxtHHZbx-CIQ/258s.jpg 2.87x",http://www.yelp.com/biz/pueblo-deli-santa-fe?osq=Coffee
Anasazi Restaurant & Bar,,(505) 988-3236,3.5,108,$$$,"American (New),Breakfast & Brunch","Where do I start? The ambiance is kissed with Santa Fe flair, but elegant and cozy if you can imagine all of that in tandem. The service was just wonderful but the food- wait, I'm…","https://s3-media3.fl.yelpcdn.com/bphoto/s1TpQJNyAfXUfrNgL85Biw/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/s1TpQJNyAfXUfrNgL85Biw/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/s1TpQJNyAfXUfrNgL85Biw/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/s1TpQJNyAfXUfrNgL85Biw/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/s1TpQJNyAfXUfrNgL85Biw/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/s1TpQJNyAfXUfrNgL85Biw/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/s1TpQJNyAfXUfrNgL85Biw/258s.jpg 2.87x",http://www.yelp.com/biz/anasazi-restaurant-and-bar-santa-fe-2?osq=Coffee
Tree House Pantry Shop and Cafe,"1600 Lena St, Santa Fe, NM 87505",,3.5,2,,Cafes,Really great place Seriously good food. No GMO's All organic,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,http://www.yelp.com/biz/tree-house-pantry-shop-and-cafe-santa-fe?osq=Coffee
El Rinconcito Del Sabor,"2864 Cerrillos Rd, Santa Fe, NM 87507",(505) 913-1558,5.0,7,,"Mexican,Juice Bars & Smoothies","I am SHOCKED at how wonderful the food is here!!! It is just a little trailer in a dive parking lot next to a massage parlor. Very clean,outside table has plenty of parking since…","https://s3-media3.fl.yelpcdn.com/bphoto/qpBLBpzluLH56RbH0OhLSA/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/qpBLBpzluLH56RbH0OhLSA/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/qpBLBpzluLH56RbH0OhLSA/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/qpBLBpzluLH56RbH0OhLSA/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/qpBLBpzluLH56RbH0OhLSA/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/qpBLBpzluLH56RbH0OhLSA/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/qpBLBpzluLH56RbH0OhLSA/258s.jpg 2.87x",http://www.yelp.com/biz/el-rinconcito-del-sabor-santa-fe?osq=Coffee
