Name,Street Address,Phone,Rating,Reviews,Price Range,Category,Description,Image URL,Listing URL
Foothills Cafe,"657 N Town Ctr Dr, Las Vegas, NV 89144",,4.5,3,$$,"Cafes,Breakfast & Brunch","I absolutely recommend this place, the prices are right and the food is delicious!! I had, breakfast, lunch, dinner and all really good!! I had to stay three days at the hospital and…","https://s3-media4.fl.yelpcdn.com/bphoto/zZUAu1NiUmiohIj0mC3UTg/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/zZUAu1NiUmiohIj0mC3UTg/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/zZUAu1NiUmiohIj0mC3UTg/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/zZUAu1NiUmiohIj0mC3UTg/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/zZUAu1NiUmiohIj0mC3UTg/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/zZUAu1NiUmiohIj0mC3UTg/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/zZUAu1NiUmiohIj0mC3UTg/258s.jpg 2.87x",http://www.yelp.com/biz/foothills-cafe-las-vegas?osq=Coffee
Coo Coo’s Gourmet Coffee Cafe,"19 W Pacific Ave, Henderson, NV 89015",(702) 568-5069,4.0,111,$,"Coffee & Tea,Breakfast & Brunch","Their 50's theme carries well throughout the whole restaurant. I love supporting family-run businesses, and this one has a lot of heart and character. I feel like this would make for…","https://s3-media1.fl.yelpcdn.com/bphoto/MIxF9anQvlljsFP6KENYHA/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/MIxF9anQvlljsFP6KENYHA/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/MIxF9anQvlljsFP6KENYHA/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/MIxF9anQvlljsFP6KENYHA/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/MIxF9anQvlljsFP6KENYHA/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/MIxF9anQvlljsFP6KENYHA/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/MIxF9anQvlljsFP6KENYHA/258s.jpg 2.87x",http://www.yelp.com/biz/coo-coos-gourmet-coffee-cafe-henderson?osq=Coffee
Hearthstone Kitchen & Cellar,"11011 W Charleston Blvd, Las Vegas, NV 89135",(725) 696-7510,4.0,717,$$,"American (New),Bars,Breakfast & Brunch",We came here for dinner again with the whole family. It was Veterans day and a Sunday so it was 50% off for veterans and 50% off pizzas. One of my Uncle's is a veteran and he had his…,"https://s3-media1.fl.yelpcdn.com/bphoto/hKCewi0TbqKYyvgN0dsBVw/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/hKCewi0TbqKYyvgN0dsBVw/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/hKCewi0TbqKYyvgN0dsBVw/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/hKCewi0TbqKYyvgN0dsBVw/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/hKCewi0TbqKYyvgN0dsBVw/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/hKCewi0TbqKYyvgN0dsBVw/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/hKCewi0TbqKYyvgN0dsBVw/258s.jpg 2.87x",http://www.yelp.com/biz/hearthstone-kitchen-and-cellar-las-vegas-4?osq=Coffee
Einstein Bros,"2570 S Decatur Blvd, Las Vegas, NV 89102",(702) 227-8776,3.0,68,$,Sandwiches,I can't stop thinking about the great experience I had here yesterday! I forgot to eat breakfast and had some extra time so I stopped in. I had never been to this location before but…,"https://s3-media1.fl.yelpcdn.com/bphoto/xwSRldsd0c4jSnRZlALr3A/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/xwSRldsd0c4jSnRZlALr3A/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/xwSRldsd0c4jSnRZlALr3A/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/xwSRldsd0c4jSnRZlALr3A/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/xwSRldsd0c4jSnRZlALr3A/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/xwSRldsd0c4jSnRZlALr3A/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/xwSRldsd0c4jSnRZlALr3A/258s.jpg 2.87x",http://www.yelp.com/biz/einstein-bros-las-vegas-2?osq=Coffee
Park on Fremont,"506 Fremont St, Las Vegas, NV 89101",(702) 834-3160,4.0,902,$$,"American (New),Lounges,Breakfast & Brunch","My wife and I visited Vegas last week. After spending a day on the Strip, we were looking for something a little bit more low key, so we decided to go happy hour hopping on Fremont…","https://s3-media4.fl.yelpcdn.com/bphoto/iObgQxyulRXhnBHZQe94Ag/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/iObgQxyulRXhnBHZQe94Ag/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/iObgQxyulRXhnBHZQe94Ag/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/iObgQxyulRXhnBHZQe94Ag/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/iObgQxyulRXhnBHZQe94Ag/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/iObgQxyulRXhnBHZQe94Ag/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/iObgQxyulRXhnBHZQe94Ag/258s.jpg 2.87x",http://www.yelp.com/biz/park-on-fremont-las-vegas?osq=Coffee
Starbucks,"5975 W Tropicana Ave, Las Vegas, NV 89103",(702) 889-2000,3.5,2,$,Coffee & Tea,I stop here in the mornings every now and then and every time I have they have provided great service and have always had my drink made perfectly .,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,http://www.yelp.com/biz/starbucks-las-vegas-268?osq=Coffee
Blueberry Hill Family Restaurant,"1505 E Flamingo Rd, Las Vegas, NV 89119",(702) 696-9666,4.0,668,$$,"Diners,Breakfast & Brunch","I came to this restaurant with a group of friends.We were seated pretty quickly. Unfortunately, they couldn't put any tables together for us (we were a pretty big group!), but they…","https://s3-media1.fl.yelpcdn.com/bphoto/yXoGdplZiNKGTnqfljSEzA/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/yXoGdplZiNKGTnqfljSEzA/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/yXoGdplZiNKGTnqfljSEzA/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/yXoGdplZiNKGTnqfljSEzA/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/yXoGdplZiNKGTnqfljSEzA/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/yXoGdplZiNKGTnqfljSEzA/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/yXoGdplZiNKGTnqfljSEzA/258s.jpg 2.87x",http://www.yelp.com/biz/blueberry-hill-family-restaurant-las-vegas-5?osq=Coffee
Egg Works,"2025 Village Center Dr, Las Vegas, NV 89134",(702) 445-7330,4.5,385,$$,"Breakfast & Brunch,American (Traditional)","Wonderful Place For Breakfast/Brunch!Place Is ALWAYS Clean!Our Waitress Sophie Has Mastered AWESOMENESS ! As Far As Service Goes, Definite 5 Star Service!! Service With A Smile…","https://s3-media4.fl.yelpcdn.com/bphoto/jzAz8BLQ24_U386W3elgmw/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/jzAz8BLQ24_U386W3elgmw/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/jzAz8BLQ24_U386W3elgmw/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/jzAz8BLQ24_U386W3elgmw/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/jzAz8BLQ24_U386W3elgmw/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/jzAz8BLQ24_U386W3elgmw/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/jzAz8BLQ24_U386W3elgmw/258s.jpg 2.87x",http://www.yelp.com/biz/egg-works-las-vegas-6?osq=Coffee
Starbucks,"3600 Las Vegas Blvd S, Las Vegas, NV 89109",(702) 693-8162,3.0,6,$$,Coffee & Tea,"Spent 3 hrs here supes hungover - coffee brought me back to life. Was able to rally and crush day 2 like a champ. Thank you, Starbucks. Thank you.","https://s3-media3.fl.yelpcdn.com/bphoto/6sgLOiGVEUNKFhsvhNLhtA/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/6sgLOiGVEUNKFhsvhNLhtA/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/6sgLOiGVEUNKFhsvhNLhtA/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/6sgLOiGVEUNKFhsvhNLhtA/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/6sgLOiGVEUNKFhsvhNLhtA/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/6sgLOiGVEUNKFhsvhNLhtA/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/6sgLOiGVEUNKFhsvhNLhtA/258s.jpg 2.87x",http://www.yelp.com/biz/starbucks-las-vegas-263?osq=Coffee
Dunkin’ Donuts,"11710 W Charleston Blvd, Las Vegas, NV 89135",(702) 228-0568,3.0,84,$,"Donuts,Coffee & Tea",I don't understand people complaining about some of the most petty things at this location.The counter workers are so nice and take the time to ask how your day is.That's…,"https://s3-media1.fl.yelpcdn.com/bphoto/Y7M3dFl3FYIpSIAnKGf5Lw/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/Y7M3dFl3FYIpSIAnKGf5Lw/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/Y7M3dFl3FYIpSIAnKGf5Lw/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/Y7M3dFl3FYIpSIAnKGf5Lw/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/Y7M3dFl3FYIpSIAnKGf5Lw/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/Y7M3dFl3FYIpSIAnKGf5Lw/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/Y7M3dFl3FYIpSIAnKGf5Lw/258s.jpg 2.87x",http://www.yelp.com/biz/dunkin-donuts-las-vegas-8?osq=Coffee
MOzen Bistro,"3752 Las Vegas Blvd S, Las Vegas, NV 89158",(702) 590-3170,4.0,326,$$$,"Asian Fusion,Sushi Bars,Breakfast & Brunch",My husband went downstairs to check out the breakfast pastries at the MOzen bistro and was delighted to find some delicious treats. He ordered: 1) Kouign Amann = delicious 2) Cronut…,"https://s3-media3.fl.yelpcdn.com/bphoto/qi28tfwWvl_p3HGtQ7EOPg/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/qi28tfwWvl_p3HGtQ7EOPg/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/qi28tfwWvl_p3HGtQ7EOPg/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/qi28tfwWvl_p3HGtQ7EOPg/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/qi28tfwWvl_p3HGtQ7EOPg/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/qi28tfwWvl_p3HGtQ7EOPg/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/qi28tfwWvl_p3HGtQ7EOPg/258s.jpg 2.87x",http://www.yelp.com/biz/mozen-bistro-las-vegas?osq=Coffee
Panera Bread,"365 Hughes Center Dr, Las Vegas, NV 89169",(702) 545-9200,3.5,85,$$,"Salad,Soup,Sandwiches","Ooohhhh Panera! I just wish we had one in Utah then life would be great!Short and sweet here, It just comes down to a fabulous meal salad, soup, and sandwich style. You can tell…","https://s3-media1.fl.yelpcdn.com/bphoto/nP6sDNOyPJ9GJZWduslN5w/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/nP6sDNOyPJ9GJZWduslN5w/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/nP6sDNOyPJ9GJZWduslN5w/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/nP6sDNOyPJ9GJZWduslN5w/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/nP6sDNOyPJ9GJZWduslN5w/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/nP6sDNOyPJ9GJZWduslN5w/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/nP6sDNOyPJ9GJZWduslN5w/258s.jpg 2.87x",http://www.yelp.com/biz/panera-bread-las-vegas-4?osq=Coffee
ENVY The Steakhouse,"3400 Paradise Rd, Las Vegas, NV 89169",(702) 784-5716,4.0,451,$$$,"Steakhouses,Breakfast & Brunch","A very good steakhouse... 4.5 stars! The ambiance, service, and food were all great.Came here because I had purchased a Groupon for a 4 course meal. I didn't know what to expect…","https://s3-media4.fl.yelpcdn.com/bphoto/Oe4jsRRw9XKIsp-S1K6UCA/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/Oe4jsRRw9XKIsp-S1K6UCA/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/Oe4jsRRw9XKIsp-S1K6UCA/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/Oe4jsRRw9XKIsp-S1K6UCA/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/Oe4jsRRw9XKIsp-S1K6UCA/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/Oe4jsRRw9XKIsp-S1K6UCA/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/Oe4jsRRw9XKIsp-S1K6UCA/258s.jpg 2.87x",http://www.yelp.com/biz/envy-the-steakhouse-las-vegas?osq=Coffee
Einstein Bros Bagels,"5757 Wayne Newton Blvd, Terminal 1, B Gates, Las Vegas, NV 89119",,2.5,44,$,Breakfast & Brunch,I chose to eat here around lunch time after buying an overpriced salad that was glorified lettuce with chickpeas sprinkled on top. Disappointed and still decently hungry I ventured…,"https://s3-media2.fl.yelpcdn.com/bphoto/iCU2w4qn9BZgH0qD61oVjA/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/iCU2w4qn9BZgH0qD61oVjA/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/iCU2w4qn9BZgH0qD61oVjA/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/iCU2w4qn9BZgH0qD61oVjA/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/iCU2w4qn9BZgH0qD61oVjA/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/iCU2w4qn9BZgH0qD61oVjA/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/iCU2w4qn9BZgH0qD61oVjA/258s.jpg 2.87x",http://www.yelp.com/biz/einstein-bros-bagels-las-vegas-11?osq=Coffee
Rise & Shine - A Steak & Egg Place,"10690 Southern Highlands Pkwy, Las Vegas, NV 89141",(702) 202-4646,4.0,1174,$$,"Breakfast & Brunch,Steakhouses,American (Traditional)","Five stars due to service, presentation, and food quality! The place was recommended by my fiance's grandmother, and was his late grandfather's favorite place to eat. The…","https://s3-media3.fl.yelpcdn.com/bphoto/v9wpEnjk7FKbeO9VcClsMQ/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/v9wpEnjk7FKbeO9VcClsMQ/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/v9wpEnjk7FKbeO9VcClsMQ/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/v9wpEnjk7FKbeO9VcClsMQ/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/v9wpEnjk7FKbeO9VcClsMQ/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/v9wpEnjk7FKbeO9VcClsMQ/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/v9wpEnjk7FKbeO9VcClsMQ/258s.jpg 2.87x",http://www.yelp.com/biz/rise-and-shine-a-steak-and-egg-place-las-vegas?osq=Coffee
Egg Works,"2490 E Sunset Rd, Las Vegas, NV 89120",(702) 873-3447,4.5,1229,$$,"Breakfast & Brunch,American (Traditional)","Hubby and I went on a business trip recently, and turns out our hotel for us did not have complementary breakfast. Which is fortunate for us because we came here every morning for…","https://s3-media2.fl.yelpcdn.com/bphoto/zYj2gSXqEGes9Jd3Hevh_w/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/zYj2gSXqEGes9Jd3Hevh_w/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/zYj2gSXqEGes9Jd3Hevh_w/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/zYj2gSXqEGes9Jd3Hevh_w/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/zYj2gSXqEGes9Jd3Hevh_w/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/zYj2gSXqEGes9Jd3Hevh_w/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/zYj2gSXqEGes9Jd3Hevh_w/258s.jpg 2.87x",http://www.yelp.com/biz/egg-works-las-vegas-4?osq=Coffee
Liquid Pool Lounge,"3730 Las Vegas Blvd, Las Vegas, NV 89109",(702) 590-9979,3.0,161,$$,"Swimming Pools,Cafes","After an incredibly disappointing experience at Wet Republic, we found ourselves at Liquid. Defeated, hungry, and drained from 111 degree weather, we lowered our expectations and…","https://s3-media4.fl.yelpcdn.com/bphoto/ucxKT-BgmGXnHxmxMZH2yQ/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/ucxKT-BgmGXnHxmxMZH2yQ/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/ucxKT-BgmGXnHxmxMZH2yQ/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/ucxKT-BgmGXnHxmxMZH2yQ/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/ucxKT-BgmGXnHxmxMZH2yQ/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/ucxKT-BgmGXnHxmxMZH2yQ/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/ucxKT-BgmGXnHxmxMZH2yQ/258s.jpg 2.87x",http://www.yelp.com/biz/liquid-pool-lounge-las-vegas?osq=Coffee
Farmer Boys,"5955 S Eastern Ave, Las Vegas, NV 89119",(702) 262-6221,3.5,152,$,"Breakfast & Brunch,Burgers,Salad",Never had it and finally got the chance to try it. It was to die for! And they have this cool plan if you add their app you get continuous food discounts and specials. Just scan your…,"https://s3-media1.fl.yelpcdn.com/bphoto/WhK7f6-0kzDS58dmVRL0Ig/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/WhK7f6-0kzDS58dmVRL0Ig/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/WhK7f6-0kzDS58dmVRL0Ig/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/WhK7f6-0kzDS58dmVRL0Ig/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/WhK7f6-0kzDS58dmVRL0Ig/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/WhK7f6-0kzDS58dmVRL0Ig/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/WhK7f6-0kzDS58dmVRL0Ig/258s.jpg 2.87x",http://www.yelp.com/biz/farmer-boys-las-vegas-2?osq=Coffee
McMullan’s Irish Pub,"4650 W Tropicana Ave, Las Vegas, NV 89103",(702) 247-7000,4.0,446,$$,"Irish,Breakfast & Brunch,Irish Pub","Love, Love, Love McMullan's Irish Pub! The bartender was super friendly, Fish & Chips really do live up to the hype and are a great deal during happy hour. Atmosphere is inviting and…","https://s3-media3.fl.yelpcdn.com/bphoto/cR-fzYT3NMzpVyyzx2wZMQ/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/cR-fzYT3NMzpVyyzx2wZMQ/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/cR-fzYT3NMzpVyyzx2wZMQ/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/cR-fzYT3NMzpVyyzx2wZMQ/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/cR-fzYT3NMzpVyyzx2wZMQ/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/cR-fzYT3NMzpVyyzx2wZMQ/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/cR-fzYT3NMzpVyyzx2wZMQ/258s.jpg 2.87x",http://www.yelp.com/biz/mcmullans-irish-pub-las-vegas?osq=Coffee
VZ Cafe,"7207 W Sahara Ave, Las Vegas, NV 89117",(702) 596-7070,5.0,,$,Cafes,"Not only is the service outstanding,but the food is savory and they serve huge portions.They are connected to a dance studio so as you enjoy your meal, you're also entertained.…","https://s3-media3.fl.yelpcdn.com/bphoto/fpapZy9IAMb42z31Af58iQ/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/fpapZy9IAMb42z31Af58iQ/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/fpapZy9IAMb42z31Af58iQ/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/fpapZy9IAMb42z31Af58iQ/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/fpapZy9IAMb42z31Af58iQ/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/fpapZy9IAMb42z31Af58iQ/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/fpapZy9IAMb42z31Af58iQ/258s.jpg 2.87x",http://www.yelp.com/biz/vz-cafe-las-vegas?osq=Coffee
Winchell’s Donut House,"4850 E Tropicana Ave, Las Vegas, NV 89121",(626) 964-1478,3.0,2,,"Coffee & Tea,Donuts,Bagels",This is my favorite place to get donuts from! I have never been here when it wasn't busy but the donuts are always fresh and they always have plenty of them.,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,http://www.yelp.com/biz/winchells-donut-house-las-vegas-12?osq=Coffee
Starbucks,"7350 S Rainbow Blvd, Las Vegas, NV 89139",(702) 739-1033,4.0,15,$$,Coffee & Tea,"Batista is extremely knowledgable of product, as well as helpful with recommendations. For the first time ever, I, did not feel rushed in a Starbucks. Only downside is you can't…","https://s3-media2.fl.yelpcdn.com/bphoto/3o-fIaS0k74RYJpcX2eKJQ/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/3o-fIaS0k74RYJpcX2eKJQ/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/3o-fIaS0k74RYJpcX2eKJQ/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/3o-fIaS0k74RYJpcX2eKJQ/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/3o-fIaS0k74RYJpcX2eKJQ/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/3o-fIaS0k74RYJpcX2eKJQ/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/3o-fIaS0k74RYJpcX2eKJQ/258s.jpg 2.87x",http://www.yelp.com/biz/starbucks-las-vegas-74?osq=Coffee
Gelato di Milano,"4950 S Rainbow Blvd, Las Vegas, NV 89118",,,,,"Gelato,Coffee & Tea",,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,http://www.yelp.com/biz/gelato-di-milano-las-vegas?osq=Coffee
Breakfast & Grill Cafe,"4550 S Maryland Pkwy, Las Vegas, NV 89119",(702) 477-6706,4.0,55,$,"Breakfast & Brunch,American (Traditional)",The entire menu is well priced and the breakfast items are delicious! I've been here multiple times and never been disappointed. I like the breakfast bagel sandwich with bacon. The…,"https://s3-media2.fl.yelpcdn.com/bphoto/zBQQ6rE0NhWgiDChQTZf6w/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/zBQQ6rE0NhWgiDChQTZf6w/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/zBQQ6rE0NhWgiDChQTZf6w/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/zBQQ6rE0NhWgiDChQTZf6w/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/zBQQ6rE0NhWgiDChQTZf6w/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/zBQQ6rE0NhWgiDChQTZf6w/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/zBQQ6rE0NhWgiDChQTZf6w/258s.jpg 2.87x",http://www.yelp.com/biz/breakfast-and-grill-cafe-las-vegas?osq=Coffee
Krayvings,"11770 W Charleston Blvd, Las Vegas, NV 89135",(702) 945-0520,4.0,400,$$,"Breakfast & Brunch,Sandwiches,Juice Bars & Smoothies","I went here after a hike in Red Rock this past Sunday. I was famished and the food was incredible. I ordered the buffalo chicken wrap on the suggestion of one of the employees,…","https://s3-media4.fl.yelpcdn.com/bphoto/ZQwTWNVzqOB1PPyB8-Yt_Q/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/ZQwTWNVzqOB1PPyB8-Yt_Q/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/ZQwTWNVzqOB1PPyB8-Yt_Q/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/ZQwTWNVzqOB1PPyB8-Yt_Q/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/ZQwTWNVzqOB1PPyB8-Yt_Q/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/ZQwTWNVzqOB1PPyB8-Yt_Q/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/ZQwTWNVzqOB1PPyB8-Yt_Q/258s.jpg 2.87x",http://www.yelp.com/biz/krayvings-las-vegas?osq=Coffee
The Rock N Java,"8876 S Eastern Ave, Las Vegas, NV 89123",(702) 932-8098,4.0,,,Coffee & Tea,"Coffee was a little too bold for my liking, so I had to add extra sweetener and creamer, but still tasty and I appreciate a good coffee and the blend is fantastic!",https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,http://www.yelp.com/biz/the-rock-n-java-las-vegas?osq=Coffee
