Name,Street Address,City,State,Zip Code,Cross Streets,Neighborhood,Phone,Description,Business Owner,Merchant Verified,Paid Listing,Rating,Reviews,Website,Price Range,Hours,Takes Reservations,Delivery,Take Out,Accepts Credit Cards,Good For,Parking,Wheelchair Accessable,Good For Kids,Good For Groups,Attire,Ambience,Noise Level,Music,Dancing,Serves Alcohol,Happy Hour,Best Nights,Coat Check,Smoking Allowed,Outdoor Seating,Wifi,Has Tv,Allows Dogs,Waiter Service,Caters,By Appointment Only,Category,Lat,Long,Image URL,Listing URL,Deal,Deal Description,Deal Orignal Price,Deal Discount,Deal Savings,Deal Link,Email from Web,Facebook URL,Twitter URL,Google Plus URL
Evergreen Market - Auburn,402 16th St NE A-100,Auburn,WA,98002,,,(425) 318-8898,"marijuana store rentonLearn more about Evergreen Market - Auburn, Opens a popupSpecialtiesmarijuana store renton",,Yes,No,3.0 star rating,24 reviews,http://www.theevergreenmarket.com,,Mon 8:00 am - 11:00 pm<br>Tue 8:00 am - 11:00 pm<br>Wed 8:00 am - 11:00 pm<br>Thu 8:00 am - 11:00 pm<br>Fri 8:00 am - 11:00 pm<br>Sat 8:00 am - 11:00 pm<br>Sun 9:00 am - 9:00 pm<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",,,"https://s3-media4.fl.yelpcdn.com/bphoto/y5p4BGXy508KEVgMigLoGg/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/y5p4BGXy508KEVgMigLoGg/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/y5p4BGXy508KEVgMigLoGg/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/y5p4BGXy508KEVgMigLoGg/300s.jpg 1.20x",http://www.yelp.com/biz/evergreen-market-auburn-auburn?osq=cannabis,,,,,,,,,,
The Oven Mitt,,Tacoma,WA,98404,,,,,,Yes,No,,,,,Mon 10:00 am - 5:00 pm<br>Tue 10:00 am - 5:00 pm<br>Wed 10:00 am - 5:00 pm<br>Thu 10:00 am - 5:00 pm<br>Fri 10:00 am - 5:00 pm<br>Sat 9:00 am - 5:00 pm<br>Sun Closed<br>,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,"Cannabis Clinics, Desserts, Cannabis Clinics, Desserts",47.211198,-122.414487,"https://s3-media2.fl.yelpcdn.com/bphoto/Tkc5-LrPNwNMcFl_CyOeaw/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/Tkc5-LrPNwNMcFl_CyOeaw/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/Tkc5-LrPNwNMcFl_CyOeaw/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/Tkc5-LrPNwNMcFl_CyOeaw/300s.jpg 1.20x",http://www.yelp.com/biz/the-oven-mitt-tacoma-4?osq=cannabis,,,,,,,,,,
Evergreen Market - Renton IKEA District,4242 E Valley Rd Fl 2,Renton,WA,98057,,,(425) 318-8898,,,Yes,No,4.5 star rating,6 reviews,http://www.theevergreenmarket.com,Moderate,Mon 8:00 am - 11:00 pm<br>Tue 8:00 am - 11:00 pm<br>Wed 8:00 am - 11:00 pm<br>Thu 8:00 am - 11:00 pm<br>Fri 8:00 am - 11:00 pm<br>Sat 8:00 am - 11:00 pm<br>Sun 9:00 am - 9:00 pm<br>,,,,No,,Private Lot,Yes,,,,,,,,,,,,,,,,Yes,,,,"Cannabis Dispensaries, Cannabis Dispensaries",,,"https://s3-media1.fl.yelpcdn.com/bphoto/5ggxmK_g81mT3lFUcvm3BA/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/5ggxmK_g81mT3lFUcvm3BA/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/5ggxmK_g81mT3lFUcvm3BA/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/5ggxmK_g81mT3lFUcvm3BA/300s.jpg 1.20x",http://www.yelp.com/biz/evergreen-market-renton-ikea-district-renton?osq=cannabis,,,,,,,,,,
Euphorium - Covington,27623 Covington Way SE,Covington,WA,98042,,,(888) 818-9703,"Meet Melissa Q., Manager. Passion for creating an environment where there is someting for everyone.Learn more about Euphorium - Covington, Opens a popupMeet the Manager",,Yes,No,3.5 star rating,24 reviews,http://euphorium502.com/euphorium-covington/,Pricey,Mon 10:00 am - 10:00 pm<br>Tue 10:00 am - 10:00 pm<br>Wed 10:00 am - 10:00 pm<br>Thu 10:00 am - 10:00 pm<br>Fri 10:00 am - 10:00 pm<br>Sat 10:00 am - 10:00 pm<br>Sun 10:00 am - 10:00 pm<br>,,,,No,,Private Lot,Yes,,,,,,,,,,,,,,,,No,,,No,"Vape Shops, Cannabis Clinics, Vape Shops, Cannabis Clinics",47.353593,-122.122920,"https://s3-media1.fl.yelpcdn.com/bphoto/MNs3Amu-e5T3ID_q0g_Srg/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/MNs3Amu-e5T3ID_q0g_Srg/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/MNs3Amu-e5T3ID_q0g_Srg/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/MNs3Amu-e5T3ID_q0g_Srg/300s.jpg 1.20x",http://www.yelp.com/biz/euphorium-covington-covington?osq=cannabis,,,,,,,customerservice@euphorium502.com,,,
Buddy’s,420 Sunset Blvd N,Renton,WA,98057,,,(425) 226-9333,"Buddy's makes purchasing recreational cannabis easy and inexpensive! We carefully source all our products to ensure the highest quality at the lowest price, and our knowledgeable bud …Learn more about Buddy’s, Opens a popupSpecialtiesBuddy's makes purchasing recreational cannabis easy and inexpensive! We carefully source all our products to ensure the highest quality at the lowest price, and our knowledgeable bud tenders are happy to help you find what you need.HistoryEstablished in 2016.Buddy's Pot Shop offers a unique canna-experience, celebrating the historical nexus between music and cannabis. We are proud to offer customers a wide selection of premium products of all types! Our 'high'ly trained budtenders are the pinnacle of cannabis knowledge and are eagerly waiting to share our carefully curated product line with you! Flowers, concentrates, edibles, and topicals - we've got something stellar for every budget! Our beautiful showroom is always filled with eclectic beats - both live performances and ambient tunes that make your ears smile! We've got a variety of discounts as well as a loyalty program with some pretty sweet rewards! Come check us out, this joint is jumpin'!",,Yes,No,4.0 star rating,23 reviews,http://www.buddys-wa.com,Moderate,Mon 9:00 am - 10:00 pm<br>Tue 9:00 am - 10:00 pm<br>Wed 9:00 am - 10:00 pm<br>Thu 9:00 am - 10:00 pm<br>Fri 9:00 am - 11:00 pm<br>Sat 9:00 am - 11:00 pm<br>Sun 9:00 am - 10:00 pm<br>,,,,No,,Private Lot,Yes,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",47.489046,-122.194009,"https://s3-media4.fl.yelpcdn.com/bphoto/LAzvEYTDWvOo2tP8Y7746w/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/LAzvEYTDWvOo2tP8Y7746w/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/LAzvEYTDWvOo2tP8Y7746w/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/LAzvEYTDWvOo2tP8Y7746w/300s.jpg 1.20x",http://www.yelp.com/biz/buddys-renton?osq=cannabis,,,,,,,info@buddys-wa.com,,,
Herbal Health Center Inc,5520 112th St E Ste B2,Puyallup,WA,98373,,,(253) 845-5480,,,Yes,No,4.0 star rating,1 review,,Inexpensive,Mon 9:00 am - 9:00 pm<br>Tue 9:00 am - 9:00 pm<br>Wed 9:00 am - 9:00 pm<br>Thu 9:00 am - 9:00 pm<br>Fri 9:00 am - 10:00 pm<br>Sat 9:00 am - 10:00 pm<br>Sun 9:00 am - 8:00 pm<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,No,"Drugstores, Cannabis Clinics, Drugstores, Cannabis Clinics",47.152991,-122.355062,"https://s3-media4.fl.yelpcdn.com/bphoto/C8BHJ11qzXcxjY8DY12OJA/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/C8BHJ11qzXcxjY8DY12OJA/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/C8BHJ11qzXcxjY8DY12OJA/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/C8BHJ11qzXcxjY8DY12OJA/300s.jpg 1.20x",http://www.yelp.com/biz/herbal-health-center-inc-puyallup-2?osq=cannabis,,,,,,,,,,
The Gallery - Spanaway,21802 Mountain Hwy E Spanaway,Spanaway,WA,98387,,,(253) 375-7840,,,Yes,No,3.5 star rating,4 reviews,http://www.thegalleryco.com,Moderate,Mon 8:00 am - 11:30 pm<br>Tue 8:00 am - 11:30 pm<br>Wed 8:00 am - 11:30 pm<br>Thu 8:00 am - 11:30 pm<br>Fri 8:00 am - 11:30 pm<br>Sat 8:00 am - 11:30 pm<br>Sun 9:00 am - 10:00 pm<br>,,,,No,,Private Lot,Yes,,,,,,,,,,,,,,,,,,,No,"Head Shops, Cannabis Clinics, Head Shops, Cannabis Clinics",47.057610,-122.403066,"https://s3-media2.fl.yelpcdn.com/bphoto/l5lxn6XN_8cLdC0bsJ2iMg/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/l5lxn6XN_8cLdC0bsJ2iMg/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/l5lxn6XN_8cLdC0bsJ2iMg/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/l5lxn6XN_8cLdC0bsJ2iMg/300s.jpg 1.20x",http://www.yelp.com/biz/the-gallery-spanaway-spanaway?osq=cannabis,,,,,,,info@thegalleryco.com,,,
Bud Hut - Maple Valley,26207 Maple Valley Black Diamond Rd Ste C,Maple Valley,WA,98038,b/t 260th St & 264th St,,(425) 584-7435,,,Yes,No,3.5 star rating,10 reviews,https://www.budhut.net/maple-valley,,Mon 9:00 am - 10:00 pm<br>Tue 9:00 am - 10:00 pm<br>Wed 9:00 am - 10:00 pm<br>Thu 9:00 am - 10:00 pm<br>Fri 9:00 am - 11:00 pm<br>Sat 9:00 am - 11:00 pm<br>Sun 9:00 am - 9:00 pm<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",,,"https://s3-media1.fl.yelpcdn.com/bphoto/OUOk2OLA80bGaYfNgQstVA/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/OUOk2OLA80bGaYfNgQstVA/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/OUOk2OLA80bGaYfNgQstVA/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/OUOk2OLA80bGaYfNgQstVA/300s.jpg 1.20x",http://www.yelp.com/biz/bud-hut-maple-valley-maple-valley?osq=cannabis,,,,,,,,,,
Five Point of Pierce County,5324 84th St E,Tacoma,WA,98446,,,(253) 214-3518,,,No,No,,,,,Mon 10:00 am - 7:00 pm<br>Tue 10:00 am - 7:00 pm<br>Wed 10:00 am - 7:00 pm<br>Thu 10:00 am - 7:00 pm<br>Fri 10:00 am - 7:00 pm<br>Sat 10:00 am - 7:00 pm<br>Sun Closed<br>,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",47.180613,-122.357662,,http://www.yelp.com/biz/five-point-of-pierce-county-tacoma?osq=cannabis,,,,,,,,,,
Naturally Green Access Point,10821 Valley Ave E,Puyallup,WA,98372,,,(253) 256-4007,,,Yes,No,5.0 star rating,2 reviews,http://www.naturallygreenaccesspoint.com,,Mon 10:00 am - 7:00 pm<br>Tue 10:00 am - 7:00 pm<br>Wed 10:00 am - 7:00 pm<br>Thu 10:00 am - 7:00 pm<br>Fri 10:00 am - 7:00 pm<br>Sat 10:00 am - 6:00 pm<br>Sun 1:00 pm - 6:00 pm<br>,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",47.206413,-122.285319,,http://www.yelp.com/biz/naturally-green-access-point-puyallup?osq=cannabis,,,,,,,,,,
Lucid,4820 Yelm Hwy SE Ste D,Lacey,WA,98503,,,(360) 338-0258,"Lucid is a locally owned and operated company currently serving the area of Lacey, WA. We knew from the outset that we would only carry the very best medical cannabis products …Learn more about Lucid, Opens a popupSpecialtiesLucid is a locally owned and operated company currently serving the area of Lacey, WA. We knew from the outset that we would only carry the very best medical cannabis products available.But after many days of careful consideration, we discovered that we all share some other core values: (1) education; (2) safety; and (3) community.We value you being educated about how to find the best possible strain for your medical condition, so we've integrated terpene profiling into our menu system and hired the most brilliant budtenders in Lacey to answer your questions.Our joints, shatter, and flower are all medical grade. We value your safety, so we set a new standard for pesticide screening well above what the law requires.And we value your community. Because it's our community too, and unlike any other industry, the cannabis dispensary should be about coming together as a community, because it's been a long struggle to get where we are today. Our commitment is to be the best marijuana dispensary we can possibly be.Lucid also recommends",,Yes,No,4.0 star rating,15 reviews,http://livelcd.com,,Mon 9:00 am - 11:00 pm<br>Tue 9:00 am - 11:00 pm<br>Wed 9:00 am - 11:00 pm<br>Thu 9:00 am - 11:00 pm<br>Fri 9:00 am - 11:00 pm<br>Sat 9:00 am - 11:00 pm<br>Sun 9:00 am - 9:00 pm<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics, Cannabis Clinics",46.997298,-122.819950,"https://s3-media1.fl.yelpcdn.com/bphoto/XcHJVWCfQF68sQ3TaK0zeg/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/XcHJVWCfQF68sQ3TaK0zeg/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/XcHJVWCfQF68sQ3TaK0zeg/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/XcHJVWCfQF68sQ3TaK0zeg/300s.jpg 1.20x",http://www.yelp.com/biz/lucid-lacey?osq=cannabis,,,,,,,,,,
CLUTCH Cannabis,11537 Rainier Ave S Ste A,Seattle,WA,98178,b/t S 88th Ave & 116th St,,(206) 457-8301,"Welcome to Clutch Cannabis.Seattle's premier recreational cannabis store.Our team is comprised of individuals who have cultivated various skills within the cannabis industry for …Learn more about CLUTCH Cannabis, Opens a popupSpecialtiesWelcome to Clutch Cannabis.Seattle's premier recreational cannabis store.Our team is comprised of individuals who have cultivated various skills within the cannabis industry for over a decade.We have worked closely with many of Washington state's industry leading master growers, extractors, and best practices specialists.We believe that working from seed to concentrate is the only way to source the best cannabis.Come see our specialized selection today.HistoryEstablished in 2012.Clutch Cannabis is a recreational cannabis store located in Seattle, WA.Clutch Cannabis was founded in 2012.Our mission is to seek out premium cannabis flowers, concentrates and edibles.CLUTCH Cannabis also recommends",,Yes,No,4.0 star rating,24 reviews,http://www.clutchcannabis.com,,Mon 8:00 am - 11:45 pm<br>Tue 8:00 am - 11:45 pm<br>Wed 8:00 am - 11:45 pm<br>Thu 8:00 am - 11:45 pm<br>Fri 8:00 am - 11:45 pm<br>Sat 8:00 am - 11:45 pm<br>Sun 8:00 am - 11:45 pm<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Chicken Wings, Sandwiches, Cannabis Clinics",47.499299,-122.220926,"https://s3-media2.fl.yelpcdn.com/bphoto/Wm85DS9UFVSfTxfkKp56KQ/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/Wm85DS9UFVSfTxfkKp56KQ/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/Wm85DS9UFVSfTxfkKp56KQ/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/Wm85DS9UFVSfTxfkKp56KQ/300s.jpg 1.20x",http://www.yelp.com/biz/clutch-cannabis-seattle-3?osq=cannabis,,,,,,,info@clutchcannabis.com,,,
"A Bud & Leaf Marijuana Olympia, Washington",421 Lilly Rd SE,Olympia,WA,98501,,,(360) 456-1225,"A Bud & Leaf is a Washington state dispensary located in Olympia, Thurston County.With over 120 varieties of premium flower, concentrates, wax, oil, shatter, edibles, pre-rolled …Learn more about A Bud & Leaf Marijuana Olympia, Washington, Opens a popupSpecialtiesA Bud & Leaf is a Washington state dispensary located in Olympia, Thurston County.With over 120 varieties of premium flower, concentrates, wax, oil, shatter, edibles, pre-rolled joints, tinctures and more for medical marijuana patients and recreational consumers over 21. We also carry glassware, edibles, strains high in THC and CBD. We provide our customers with top-of-the line products and accessories; we also offer education and experienced users and those curious about the benefits for medical and recreational marijuana. Exit 107 off 1-5 between Pacific Ave & Mountain Way.Our staff includes five (5) Washington State Department of Health Certified Medical Marijuana Consultants, able to issue Medical Marijuana Recognition Cards. Private consultations available for medical marijuana patient's.Our current menu is posted on our website. Listed prices include all state and local taxes, which are 45.8% for recreational consumers.HistoryEstablished in 2015.Opened during the first wave of legalization in January 2015, A Bud & Leaf has been working daily to make marijuana products available for people's use and enjoyment. Now having obtained a medical endorsement from the state, the store will soon begin serving patients who have special needs for its products. All of the work at this store, and indeed its reason to exist, is to expunge prohibition from the history books.Meet the Business Owner",Jim S.,Yes,No,4.5 star rating,15 reviews,https://www.abudandleaf.com,,Mon 9:00 am - 9:00 pm<br>Tue 9:00 am - 9:00 pm<br>Wed 9:00 am - 9:00 pm<br>Thu 9:00 am - 9:00 pm<br>Fri 9:00 am - 9:00 pm<br>Sat 9:00 am - 9:00 pm<br>Sun 9:00 am - 9:00 pm<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",47.046129,-122.844718,"https://s3-media1.fl.yelpcdn.com/bphoto/YkwEYB3CJ2nRPbiTWAUtEg/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/YkwEYB3CJ2nRPbiTWAUtEg/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/YkwEYB3CJ2nRPbiTWAUtEg/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/YkwEYB3CJ2nRPbiTWAUtEg/300s.jpg 1.20x",http://www.yelp.com/biz/a-bud-and-leaf-marijuana-olympia-wa-olympia?osq=cannabis,,,,,,,,,,
Herban Legends,55 Bell St,Seattle,WA,98121,b/t 1st Ave & Western Ave,Belltown,(206) 849-5596,"First recreational cannabis store in Belltown! Blocks away from Pike Place Market, less than a mile away from the Space Needle. Located right on the waterfront next to the Art …Learn more about Herban Legends, Opens a popupSpecialtiesFirst recreational cannabis store in Belltown! Blocks away from Pike Place Market, less than a mile away from the Space Needle. Located right on the waterfront next to the Art Institute. We offer high quality cannabis with great customer service, for beginners or experienced users.HistoryEstablished in 2016.We are veterans in the cannabis industry, coming from the medical industry. Knowledgeable about cannabis and consumption in and out, we have always prided ourselves on staying compliant as well as keeping good product on the shelf.Meet the Business Owner",Nicholas A.,Yes,No,3.0 star rating,37 reviews,http://www.herbanlegends.com,,Mon 8:00 am - 12:00 am<br>Tue 8:00 am - 12:00 am<br>Wed 8:00 am - 12:00 am<br>Thu 8:00 am - 12:00 am<br>Fri 8:00 am - 12:00 am<br>Sat 8:00 am - 12:00 am<br>Sun 8:00 am - 12:00 am<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",,,"https://s3-media4.fl.yelpcdn.com/bphoto/E0tmeYGMcq5725UeulValg/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/E0tmeYGMcq5725UeulValg/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/E0tmeYGMcq5725UeulValg/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/E0tmeYGMcq5725UeulValg/300s.jpg 1.20x",http://www.yelp.com/biz/herban-legends-seattle?osq=cannabis,,,,,,,info@herbanlegends.com,,,
Dank’s Wonder Emporium,6906 Martin Way E,Olympia,WA,98516,,,(360) 628-8940,,,Yes,No,4.5 star rating,6 reviews,http://danks.co,,Mon 8:00 am - 12:00 am<br>Tue 8:00 am - 12:00 am<br>Wed 8:00 am - 12:00 am<br>Thu 8:00 am - 12:00 am<br>Fri 8:00 am - 12:00 am<br>Sat 8:00 am - 12:00 am<br>Sun 8:00 am - 12:00 am<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",47.052464,-122.788243,"https://s3-media3.fl.yelpcdn.com/bphoto/XSHuPaLglYs0WAZ2HTKiTg/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/XSHuPaLglYs0WAZ2HTKiTg/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/XSHuPaLglYs0WAZ2HTKiTg/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/XSHuPaLglYs0WAZ2HTKiTg/300s.jpg 1.20x",http://www.yelp.com/biz/danks-wonder-emporium-olympia?osq=cannabis,,,,,,,Olympia@danks.co,,,
Origins Cannabis,4800 40th Ave SW,Seattle,WA,98116,b/t Hudson St & Edmunds St,Fairmount Park,(206) 922-3954,"We opened our doors with a mission in mind. To bring good quality and specially curated recreational cannabis to West Seattle area. Come see us and see the quality difference.Learn more about Origins Cannabis, Opens a popupSpecialtiesWe opened our doors with a mission in mind. To bring good quality and specially curated recreational cannabis to West Seattle area. Come see us and see the quality difference.HistoryEstablished in 2016.We opened our doors with a mission in mind. To bring good quality and specially curated recreational cannabis to West Seattle area. Come see us and see the quality difference.",,Yes,No,4.0 star rating,24 reviews,http://www.originscannabis.com,Pricey,Mon 8:00 am - 10:30 pm<br>Tue 8:00 am - 10:30 pm<br>Wed 8:00 am - 10:30 pm<br>Thu 8:00 am - 10:30 pm<br>Fri 8:00 am - 11:30 pm<br>Sat 8:00 am - 11:30 pm<br>Sun 9:00 am - 9:00 pm<br>,,,,No,,"Street, Private Lot",No,,,,,,,,,,,,,,,,Yes,,,,"Cannabis Dispensaries, Cannabis Dispensaries",,,"https://s3-media4.fl.yelpcdn.com/bphoto/niBIfTHU2ucFzq6tPHx_BA/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/niBIfTHU2ucFzq6tPHx_BA/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/niBIfTHU2ucFzq6tPHx_BA/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/niBIfTHU2ucFzq6tPHx_BA/300s.jpg 1.20x",http://www.yelp.com/biz/origins-recreational-west-seattle?osq=cannabis,,,,,,,username@example.com,,,
nwclones,,Tacoma,WA,98404,,,(805) 302-4616,,,Yes,No,,,http://www.nwclones.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cannabis Clinics, Cannabis Clinics",,,,http://www.yelp.com/biz/nwclones-tacoma?osq=cannabis,,,,,,,kurtllc69@gmail.com,,,
Ancient Holistic Remedies,4040 S Tyler St Ste 7,Tacoma,WA,98409,,,(253) 304-0957,,,Yes,No,,,http://www.ancient-holistic-remedies.org,,Mon Closed<br>Tue 1:00 pm - 8:00 pm<br>Wed 1:00 pm - 8:00 pm<br>Thu 1:00 pm - 8:00 pm<br>Fri 1:00 pm - 8:00 pm<br>Sat 1:00 pm - 7:00 pm<br>Sun Closed<br>,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Naturopathic/Holistic, Cannabis Clinics, Naturopathic/Holistic",47.219906,-122.493604,"https://s3-media2.fl.yelpcdn.com/bphoto/RKIcoyfNt9QMWPV5VNW4LA/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/RKIcoyfNt9QMWPV5VNW4LA/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/RKIcoyfNt9QMWPV5VNW4LA/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/RKIcoyfNt9QMWPV5VNW4LA/300s.jpg 1.20x",http://www.yelp.com/biz/ancient-holistic-remedies-tacoma-2?osq=cannabis,,,,,,,,,,
Lucid Auburn,3310 Auburn Way N,Auburn,WA,98002,b/t N 30th St & N 35th St,,(253) 249-7730,,,Yes,No,5.0 star rating,1 review,http://lucidauburn.com,,Mon 8:00 am - 12:00 am<br>Tue 8:00 am - 12:00 am<br>Wed 8:00 am - 12:00 am<br>Thu 8:00 am - 12:00 am<br>Fri 8:00 am - 12:00 am<br>Sat 8:00 am - 12:00 am<br>Sun 8:00 am - 12:00 am<br>,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Clinics, Cannabis Dispensaries, Cannabis Clinics",47.336785,-122.222156,"https://s3-media4.fl.yelpcdn.com/bphoto/0vql2X48xm6Hpeo8pHKFtw/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/0vql2X48xm6Hpeo8pHKFtw/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/0vql2X48xm6Hpeo8pHKFtw/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/0vql2X48xm6Hpeo8pHKFtw/300s.jpg 1.20x",http://www.yelp.com/biz/lucid-auburn-auburn-2?osq=cannabis,,,,,,,,,,
8th Wonder,11220 Pacific Ave S,Tacoma,WA,98444,,,(253) 314-5103,,,No,No,,,,,Mon 9:00 am - 10:00 pm<br>Tue 9:00 am - 10:00 pm<br>Wed 9:00 am - 10:00 pm<br>Thu 9:00 am - 10:00 pm<br>Fri 9:00 am - 10:00 pm<br>Sat 10:00 am - 10:00 pm<br>Sun 10:00 am - 6:00 pm<br>,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cannabis Clinics, Cannabis Clinics",47.155225,-122.434265,,http://www.yelp.com/biz/8th-wonder-tacoma?osq=cannabis,,,,,,,,,,
112th street cannabis,5809 112th St E,Puyallup,WA,98373,,,(253) 446-7437,,,Yes,No,2.5 star rating,2 reviews,http://www.112thstreetcannabis.com,,Mon 10:00 am - 10:00 pm<br>Tue 10:00 am - 10:00 pm<br>Wed 10:00 am - 10:00 pm<br>Thu 10:00 am - 10:00 pm<br>Fri 10:00 am - 10:00 pm<br>Sat 10:00 am - 10:00 pm<br>Sun 10:00 am - 10:00 pm<br>,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",47.154920,-122.351618,,http://www.yelp.com/biz/112th-street-cannabis-puyallup?osq=cannabis,,,,,,,,,,
Greenway Marijuana,4851 Geiger Rd,Port Orchard,WA,98366,,,(360) 443-6988,,Michael L.,Yes,No,4.0 star rating,5 reviews,http://www.greenwaymarijuana.com,,Mon 8:00 am - 11:00 pm<br>Tue 8:00 am - 11:00 pm<br>Wed 8:00 am - 11:00 pm<br>Thu 8:00 am - 11:00 pm<br>Fri 8:00 am - 11:00 pm<br>Sat 8:00 am - 11:00 pm<br>Sun 8:00 am - 11:00 pm<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",47.504437,-122.637897,"https://s3-media3.fl.yelpcdn.com/bphoto/BRM14llmbC8wwYIFVbgr-w/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/BRM14llmbC8wwYIFVbgr-w/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/BRM14llmbC8wwYIFVbgr-w/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/BRM14llmbC8wwYIFVbgr-w/300s.jpg 1.20x",http://www.yelp.com/biz/greenway-marijuana-port-orchard-2?osq=cannabis,,,,,,,,,,
