Name,Street Address,Phone,Rating,Reviews,Price Range,Category,Description,Image URL,Listing URL
Duane Reade,"1 Whitehall St, New York, NY 10004",(212) 509-9020,2.5,9,$$,"Drugstores,Cosmetics & Beauty Supply,Convenience Stores","8:50 Saturday morning.It was a cold morning and my gym wasn't open until 9:00, so I needed a place to kill some time. Duane Reade was the only place open.I knew I needed…","https://s3-media2.fl.yelpcdn.com/bphoto/0vuAB8fppS3dAvhCALUk_Q/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/0vuAB8fppS3dAvhCALUk_Q/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/0vuAB8fppS3dAvhCALUk_Q/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/0vuAB8fppS3dAvhCALUk_Q/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/0vuAB8fppS3dAvhCALUk_Q/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/0vuAB8fppS3dAvhCALUk_Q/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/0vuAB8fppS3dAvhCALUk_Q/258s.jpg 2.87x",http://www.yelp.com/biz/duane-reade-new-york-60?osq=Coffee+%26+Tea
Cacique Int’l USA,"45 Broadway, New York, NY 10006",(212) 363-2575,,,,Coffee & Tea,,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,http://www.yelp.com/biz/cacique-intl-usa-new-york?osq=Coffee+%26+Tea
Staten Island Ferry Whitehall Terminal Greenmarket,"Whitehall Terminal, NY, NY 10004",,4.5,20,$,"Farmers Market,Public Transportation","The ferry is free!I don't know were people come up with the idea that it costs $4.86 per trip, even if it was that price, it's still a great ferry!This is the best way to see the…","https://s3-media4.fl.yelpcdn.com/bphoto/5LSHKP146V0Z5X6sRoIayw/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/5LSHKP146V0Z5X6sRoIayw/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/5LSHKP146V0Z5X6sRoIayw/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/5LSHKP146V0Z5X6sRoIayw/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/5LSHKP146V0Z5X6sRoIayw/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/5LSHKP146V0Z5X6sRoIayw/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/5LSHKP146V0Z5X6sRoIayw/258s.jpg 2.87x",http://www.yelp.com/biz/staten-island-ferry-whitehall-terminal-greenmarket-ny?osq=Coffee+%26+Tea
Potbelly Sandwich Shop,"101 Maiden Ln, New York, NY 10038",(646) 289-4201,4.0,183,$,"Sandwiches,Fast Food,Delis",The quality of bread is superb. Bye bye subway.. Shouldve known potbelly long time ago.. Fresh and delicious. Whitney is awesome manager. Greatt customer service and i was always…,"https://s3-media3.fl.yelpcdn.com/bphoto/PO-uslichZLXV3_xOtKlkw/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/PO-uslichZLXV3_xOtKlkw/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/PO-uslichZLXV3_xOtKlkw/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/PO-uslichZLXV3_xOtKlkw/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/PO-uslichZLXV3_xOtKlkw/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/PO-uslichZLXV3_xOtKlkw/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/PO-uslichZLXV3_xOtKlkw/258s.jpg 2.87x",http://www.yelp.com/biz/potbelly-sandwich-shop-new-york?osq=Coffee+%26+Tea
Koyzina Kafe,"62 William St, New York, NY 10005",(212) 344-9898,3.0,67,$$,Cafes,"Very good. Lovingly called at my office the ""pasta fish place"" the penne vodka w/salmon is delicious. Caters to various palettes.","https://s3-media3.fl.yelpcdn.com/bphoto/AzD2Lf_vrywpukzjX-BSgw/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/AzD2Lf_vrywpukzjX-BSgw/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/AzD2Lf_vrywpukzjX-BSgw/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/AzD2Lf_vrywpukzjX-BSgw/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/AzD2Lf_vrywpukzjX-BSgw/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/AzD2Lf_vrywpukzjX-BSgw/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/AzD2Lf_vrywpukzjX-BSgw/258s.jpg 2.87x",http://www.yelp.com/biz/koyzina-kafe-new-york?osq=Coffee+%26+Tea
Cucina Liberta,"17 Battery Pl, New York, NY 10004",(212) 871-6300,3.0,89,$$,"Delis,Vegetarian,Sandwiches","Great option near Battery Park - We stumbled upon the Cucina Liberta Market after our trip to Ellis Island. There is a bakery counter, a sandwich counter, a made to order hot lunch…","https://s3-media2.fl.yelpcdn.com/bphoto/GXQnEAHEcPgpys9rufj_8w/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/GXQnEAHEcPgpys9rufj_8w/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/GXQnEAHEcPgpys9rufj_8w/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/GXQnEAHEcPgpys9rufj_8w/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/GXQnEAHEcPgpys9rufj_8w/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/GXQnEAHEcPgpys9rufj_8w/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/GXQnEAHEcPgpys9rufj_8w/258s.jpg 2.87x",http://www.yelp.com/biz/cucina-liberta-new-york-2?osq=Coffee+%26+Tea
Starbucks,"55 Liberty St, New York, NY 10005",(212) 227-0372,3.5,8,$$,Coffee & Tea,"Of the three Starbucks I've visited in this area, this is my preferred.I like that the workers can flip back and forth from being ""real"" with each other, then put on that Customer…","https://s3-media4.fl.yelpcdn.com/bphoto/s4fL_J2_zD58VoViC9en_g/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/s4fL_J2_zD58VoViC9en_g/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/s4fL_J2_zD58VoViC9en_g/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/s4fL_J2_zD58VoViC9en_g/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/s4fL_J2_zD58VoViC9en_g/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/s4fL_J2_zD58VoViC9en_g/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/s4fL_J2_zD58VoViC9en_g/258s.jpg 2.87x",http://www.yelp.com/biz/starbucks-new-york-404?osq=Coffee+%26+Tea
Cupcake Stop Truck,"Maiden Ln, New York, NY 10038",,3.5,6,$,Bakeries,"5 stars for the red velvet. Hands down best ever. Their cupcakes are decently priced ($2.75 I think? reasonable), and they're not a good size, def. enough to fill the craving for…","https://s3-media4.fl.yelpcdn.com/bphoto/rKCy-R_WctFuB1BDKXuzIg/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/rKCy-R_WctFuB1BDKXuzIg/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/rKCy-R_WctFuB1BDKXuzIg/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/rKCy-R_WctFuB1BDKXuzIg/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/rKCy-R_WctFuB1BDKXuzIg/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/rKCy-R_WctFuB1BDKXuzIg/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/rKCy-R_WctFuB1BDKXuzIg/258s.jpg 2.87x",http://www.yelp.com/biz/cupcake-stop-truck-new-york-2?osq=Coffee+%26+Tea
Cafe Arte,"20 Pine St, New York, NY 10005",(212) 269-8500,2.0,18,$$,"Donuts,Coffee & Tea,Salad",So I am going to give this place 3 stars though I could've done 2. The place is nice inside with some big open group tables to sit. Nice decor and is perfect for a coffee shop.Plus…,"https://s3-media1.fl.yelpcdn.com/bphoto/evXqX1LnP6Xb68M8UJ7f1A/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/evXqX1LnP6Xb68M8UJ7f1A/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/evXqX1LnP6Xb68M8UJ7f1A/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/evXqX1LnP6Xb68M8UJ7f1A/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/evXqX1LnP6Xb68M8UJ7f1A/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/evXqX1LnP6Xb68M8UJ7f1A/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/evXqX1LnP6Xb68M8UJ7f1A/258s.jpg 2.87x",http://www.yelp.com/biz/cafe-arte-new-york?osq=Coffee+%26+Tea
Champs Gourmet Deli,"30 Broad St, New York, NY 10004",(212) 363-4000,3.5,29,$,"Delis,Bagels,Sandwiches",The lunch prices are decent and it always seems busy over there. I went to pick up my Tuscany Salad and waited 5 minutes. There are *so* many options and I'm not sure if everything…,"https://s3-media4.fl.yelpcdn.com/bphoto/4yHfJFgAyhx2CCWhvTNXmw/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/4yHfJFgAyhx2CCWhvTNXmw/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/4yHfJFgAyhx2CCWhvTNXmw/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/4yHfJFgAyhx2CCWhvTNXmw/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/4yHfJFgAyhx2CCWhvTNXmw/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/4yHfJFgAyhx2CCWhvTNXmw/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/4yHfJFgAyhx2CCWhvTNXmw/258s.jpg 2.87x",http://www.yelp.com/biz/champs-gourmet-deli-new-york-3?osq=Coffee+%26+Tea
Stir Cafe,"32 Broadway, New York, NY 10004",(212) 425-5121,2.0,70,$,"Sandwiches,American (New),Breakfast & Brunch",Excellent. I ordered a chicken cutlet sandwich and they made it perfect. Not too much bread which I dislike. It's a bit pricey but it also comes with a small side salad. I would…,"https://s3-media1.fl.yelpcdn.com/bphoto/JHcoqXZhzs4KuAajOXzKkA/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/JHcoqXZhzs4KuAajOXzKkA/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/JHcoqXZhzs4KuAajOXzKkA/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/JHcoqXZhzs4KuAajOXzKkA/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/JHcoqXZhzs4KuAajOXzKkA/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/JHcoqXZhzs4KuAajOXzKkA/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/JHcoqXZhzs4KuAajOXzKkA/258s.jpg 2.87x",http://www.yelp.com/biz/stir-cafe-new-york?osq=Coffee+%26+Tea
Trader Express Deli,"22 Beaver St, New York, NY 10004",(212) 482-0619,3.5,31,$,"Delis,Fast Food,American (Traditional)","Lunch can be a bit of a hassle in FiDi, especially if you're not interested in fast food. I discovered this place and it's one of my favorite places to go for lunch. Their hot food…","https://s3-media3.fl.yelpcdn.com/bphoto/bn5dwKkUSxWqkHSEA-87GQ/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/bn5dwKkUSxWqkHSEA-87GQ/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/bn5dwKkUSxWqkHSEA-87GQ/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/bn5dwKkUSxWqkHSEA-87GQ/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/bn5dwKkUSxWqkHSEA-87GQ/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/bn5dwKkUSxWqkHSEA-87GQ/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/bn5dwKkUSxWqkHSEA-87GQ/258s.jpg 2.87x",http://www.yelp.com/biz/trader-express-deli-new-york?osq=Coffee+%26+Tea
Poke Chan,"100 William St, New York, NY 10038",(646) 861-1517,3.5,25,$$,"Poke,Seafood,Hawaiian","I ordered a small bowl with brown rice and spicy salmon. I also added seaweed salad, sweet sesame sauce, masago, ginger and a bunch of other additions. This place is Chipotle…","https://s3-media2.fl.yelpcdn.com/bphoto/A6jFMGBPppocWJZhTNkbqw/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/A6jFMGBPppocWJZhTNkbqw/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/A6jFMGBPppocWJZhTNkbqw/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/A6jFMGBPppocWJZhTNkbqw/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/A6jFMGBPppocWJZhTNkbqw/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/A6jFMGBPppocWJZhTNkbqw/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/A6jFMGBPppocWJZhTNkbqw/258s.jpg 2.87x",http://www.yelp.com/biz/poke-chan-new-york-5?osq=Coffee+%26+Tea
Panini,"115 Broadway, New York, NY 10006",(212) 732-3110,2.0,111,$$,"Breakfast & Brunch,Cafes,Sandwiches","I've been looking for a super closeby place to grab a salad for lunch since beginning to work here earlier this week. After taking a meeting on my cell, I came across this place and…","https://s3-media2.fl.yelpcdn.com/bphoto/Ry837O65BbW-8-zu_KdG6w/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/Ry837O65BbW-8-zu_KdG6w/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/Ry837O65BbW-8-zu_KdG6w/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/Ry837O65BbW-8-zu_KdG6w/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/Ry837O65BbW-8-zu_KdG6w/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/Ry837O65BbW-8-zu_KdG6w/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/Ry837O65BbW-8-zu_KdG6w/258s.jpg 2.87x",http://www.yelp.com/biz/panini-new-york-3?osq=Coffee+%26+Tea
Caffe Costadoro,"180 Maiden Ln, New York, NY 10038",(212) 741-0523,,,$$,"Coffee & Tea,Juice Bars & Smoothies",,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,http://www.yelp.com/biz/caffe-costadoro-new-york-2?osq=Coffee+%26+Tea
Sprinkles Cupcakes,,(212) 603-9321,4.0,124,$$,"Bakeries,Cupcakes,Desserts","Yum, yum, yummers!! This review is solely for the vegan red velvet cupcake. It's moist and delicious and just the right amount of sweet in the frosting and it just happens to be…","https://s3-media2.fl.yelpcdn.com/bphoto/vx3OfX_TajwADij6TfZeDw/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/vx3OfX_TajwADij6TfZeDw/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/vx3OfX_TajwADij6TfZeDw/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/vx3OfX_TajwADij6TfZeDw/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/vx3OfX_TajwADij6TfZeDw/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/vx3OfX_TajwADij6TfZeDw/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/vx3OfX_TajwADij6TfZeDw/258s.jpg 2.87x",http://www.yelp.com/biz/sprinkles-cupcakes-new-york-2?osq=Coffee+%26+Tea
Starbucks,"55 Liberty St, New York, NY 10005",(212) 227-4164,2.5,29,$$,Coffee & Tea,"Small,tight,not the cleanest of places. Other then that is your usual Starbucks.Also charged my phone. ... didn't expect to find a starbucks on this street.This location is…","https://s3-media1.fl.yelpcdn.com/bphoto/9UdGHo6jtB87U_v1rmnmsg/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/9UdGHo6jtB87U_v1rmnmsg/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/9UdGHo6jtB87U_v1rmnmsg/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/9UdGHo6jtB87U_v1rmnmsg/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/9UdGHo6jtB87U_v1rmnmsg/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/9UdGHo6jtB87U_v1rmnmsg/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/9UdGHo6jtB87U_v1rmnmsg/258s.jpg 2.87x",http://www.yelp.com/biz/starbucks-new-york-142?osq=Coffee+%26+Tea
Lenwich,"114 Pearl Street, New York, NY 10005",(212) 385-2828,2.5,40,$$,"Sandwiches,Salad,Breakfast & Brunch","You can be 100% confident in the following facts about Lenwich (this location, but also any other): (1) the food is consistently tasty and they use quality ingredients; and(2)…","https://s3-media1.fl.yelpcdn.com/bphoto/EJouM-DEBDgxoPDYicsc8g/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/EJouM-DEBDgxoPDYicsc8g/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/EJouM-DEBDgxoPDYicsc8g/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/EJouM-DEBDgxoPDYicsc8g/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/EJouM-DEBDgxoPDYicsc8g/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/EJouM-DEBDgxoPDYicsc8g/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/EJouM-DEBDgxoPDYicsc8g/258s.jpg 2.87x",http://www.yelp.com/biz/lenwich-new-york-21?osq=Coffee+%26+Tea
Variety Market,"2 Rector St, New York, NY 10006",(212) 374-0040,3.0,20,$$$,"Delis,Grocery","This is my go to spot for groceries, it's almost like a mini whole foods in regards to the brands the carry. I don't know about the quality of the produce but I get tomatoes and…","https://s3-media4.fl.yelpcdn.com/bphoto/6my1td1bJITgHEZVzCAlWg/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/6my1td1bJITgHEZVzCAlWg/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/6my1td1bJITgHEZVzCAlWg/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/6my1td1bJITgHEZVzCAlWg/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/6my1td1bJITgHEZVzCAlWg/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/6my1td1bJITgHEZVzCAlWg/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/6my1td1bJITgHEZVzCAlWg/258s.jpg 2.87x",http://www.yelp.com/biz/variety-market-new-york?osq=Coffee+%26+Tea
Brody’s Bagels,"125 Fulton St, New York, NY 10038",(212) 619-0300,3.5,40,$,"Bagels,Salad,Breakfast & Brunch","I've never been much of a bagel person and LA isn't exactly known for being bagel-town. However, when in New York, there are two things I feel are a must-have: 1. Pizza and 2.…","https://s3-media1.fl.yelpcdn.com/bphoto/bpkJGpH-pu50WVUfO_TIKA/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/bpkJGpH-pu50WVUfO_TIKA/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/bpkJGpH-pu50WVUfO_TIKA/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/bpkJGpH-pu50WVUfO_TIKA/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/bpkJGpH-pu50WVUfO_TIKA/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/bpkJGpH-pu50WVUfO_TIKA/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/bpkJGpH-pu50WVUfO_TIKA/258s.jpg 2.87x",http://www.yelp.com/biz/brodys-bagels-new-york-4?osq=Coffee+%26+Tea
JuiceBrothers,"70 Pine St, New York, NY 10270",(347) 987-3740,3.5,3,$,"Juice Bars & Smoothies,Desserts,Breakfast & Brunch","Been wanting to try this place since it opened. It's in a new market (beside a Beyond Sushi! So many vegan options in one place!) so the atmosphere isn't stellar, but the product was…","https://s3-media3.fl.yelpcdn.com/bphoto/hWu0l6I4Wy2ZiHB3YzqAWA/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/hWu0l6I4Wy2ZiHB3YzqAWA/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/hWu0l6I4Wy2ZiHB3YzqAWA/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/hWu0l6I4Wy2ZiHB3YzqAWA/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/hWu0l6I4Wy2ZiHB3YzqAWA/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/hWu0l6I4Wy2ZiHB3YzqAWA/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/hWu0l6I4Wy2ZiHB3YzqAWA/258s.jpg 2.87x",http://www.yelp.com/biz/juicebrothers-new-york?osq=Coffee+%26+Tea
1773 AD Boston Tea,"55 Wall St, New York, NY 10005",(916) 805-7861,,,,Coffee & Tea,,"https://s3-media1.fl.yelpcdn.com/bphoto/_UcoV1ey2XKb2MUXvXF_FA/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/_UcoV1ey2XKb2MUXvXF_FA/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/_UcoV1ey2XKb2MUXvXF_FA/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/_UcoV1ey2XKb2MUXvXF_FA/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/_UcoV1ey2XKb2MUXvXF_FA/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/_UcoV1ey2XKb2MUXvXF_FA/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/_UcoV1ey2XKb2MUXvXF_FA/258s.jpg 2.87x",http://www.yelp.com/biz/1773-ad-boston-tea-new-york?osq=Coffee+%26+Tea
Casa Finca,"6 Fulton St, New York, NY 10038",(917) 522-9820,4.5,2,$$$,Juice Bars & Smoothies,"Wonderful spot in the seaport! It's housed in the rear of the design store. Delicious Acai Bowls, high quality ingredients, and knowledgeable customer service with Vanessa and Alex.","https://s3-media3.fl.yelpcdn.com/bphoto/mgOblxwVno4K14a_nzYAlA/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/mgOblxwVno4K14a_nzYAlA/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/mgOblxwVno4K14a_nzYAlA/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/mgOblxwVno4K14a_nzYAlA/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/mgOblxwVno4K14a_nzYAlA/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/mgOblxwVno4K14a_nzYAlA/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/mgOblxwVno4K14a_nzYAlA/258s.jpg 2.87x",http://www.yelp.com/biz/casa-finca-new-york?osq=Coffee+%26+Tea
Le Glacier,"60 Wall St, Manhattan, NY 10005",(212) 269-4324,2.0,2,$,"Coffee & Tea,Ice Cream & Frozen Yogurt","A little deli really. Tucked in the Deutsche Bank public atrium. $5 credit minimum. Coffee, some sandwiches, prepackaged sushi, etc. Guys inside are pretty friendly.","https://s3-media2.fl.yelpcdn.com/bphoto/_uHgGKifIbEpygw55iEQxQ/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/_uHgGKifIbEpygw55iEQxQ/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/_uHgGKifIbEpygw55iEQxQ/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/_uHgGKifIbEpygw55iEQxQ/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/_uHgGKifIbEpygw55iEQxQ/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/_uHgGKifIbEpygw55iEQxQ/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/_uHgGKifIbEpygw55iEQxQ/258s.jpg 2.87x",http://www.yelp.com/biz/le-glacier-manhattan?osq=Coffee+%26+Tea
Luckyim Thai,"10 Hanover Sq, New York, NY 10005",(929) 382-8537,4.0,130,$,"Food Trucks,Thai",Food 8/10 Service 10/10 Space (it's a good truck!) Price point 10/10Good portion size for the price. Drunkman noodles were on the sweeter side and I had to drink a lot of water. Ok…,"https://s3-media4.fl.yelpcdn.com/bphoto/aJ-lYs-cknkLwvq0m96yeg/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/aJ-lYs-cknkLwvq0m96yeg/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/aJ-lYs-cknkLwvq0m96yeg/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/aJ-lYs-cknkLwvq0m96yeg/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/aJ-lYs-cknkLwvq0m96yeg/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/aJ-lYs-cknkLwvq0m96yeg/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/aJ-lYs-cknkLwvq0m96yeg/258s.jpg 2.87x",http://www.yelp.com/biz/luckyim-thai-new-york?osq=Coffee+%26+Tea
