Name,Street Address,City,State,Zip Code,Cross Streets,Neighborhood,Phone,Description,Business Owner,Merchant Verified,Paid Listing,Rating,Reviews,Website,Price Range,Hours,Takes Reservations,Delivery,Take Out,Accepts Credit Cards,Good For,Parking,Wheelchair Accessable,Good For Kids,Good For Groups,Attire,Ambience,Noise Level,Music,Dancing,Serves Alcohol,Happy Hour,Best Nights,Coat Check,Smoking Allowed,Outdoor Seating,Wifi,Has Tv,Allows Dogs,Waiter Service,Caters,By Appointment Only,Category,Lat,Long,Image URL,Listing URL,Deal,Deal Description,Deal Orignal Price,Deal Discount,Deal Savings,Deal Link
Chicago Stripper,308 N State St,Chicago,IL,60602,,The Loop,(773) 733-4633,,,No,No,,,,,Mon 9:00 am - 1:00 am<br>Tue 9:00 am - 1:00 am<br>Wed 9:00 am - 1:00 am<br>Thu 9:00 am - 1:00 am<br>Fri 9:00 am - 1:00 am<br>Sat 9:00 am - 1:00 am<br>Sun 9:00 am - 1:00 am<br>,,,,,,,,,,,,,,,,,,,,,,,,,,,"Party & Event Planning, Adult Entertainment, Party & Event Planning, Adult Entertainment",41.887113,-87.628056,,http://www.yelp.com/biz/chicago-stripper-chicago?osq=Adult+Entertainment,,,,,,
Arnie’s Idle Hour,14701 Wood St,Harvey,IL,60426,b/t 148th St & Illinois Route 83,,(708) 289-7558,,,Yes,No,3.5 star rating,9 reviews,,Moderate,Mon 4:00 pm - 2:00 am<br>Tue 4:00 pm - 2:00 am<br>Wed 4:00 pm - 2:00 am<br>Thu 5:30 pm - 1:00 am<br>Fri 5:30 pm - 1:00 am<br>Sat 5:30 pm - 1:00 am<br>Sun 5:30 pm - 1:00 am<br>,,,,Yes,,,,,Yes,,Divey,Very Loud,,,Full Bar,,,,,No,,Yes,,,,,"Adult Entertainment, Adult Entertainment",41.622335,-87.660704,"https://s3-media1.fl.yelpcdn.com/bphoto/7_SuWqtyB_JGJm4SablPBQ/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/7_SuWqtyB_JGJm4SablPBQ/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/7_SuWqtyB_JGJm4SablPBQ/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/7_SuWqtyB_JGJm4SablPBQ/300s.jpg 1.20x",http://www.yelp.com/biz/arnies-idle-hour-harvey?osq=Adult+Entertainment,,,,,,
Chicago Fantasy Companions,,Chicago,IL,60603,,The Loop,(312) 515-5451,,Cheyenne D.,Yes,No,,,,,Mon 12:00 pm - 4:00 am<br>Tue 12:00 pm - 4:00 am<br>Wed 12:00 pm - 4:00 am<br>Thu 12:00 pm - 4:00 am<br>Fri 12:00 pm - 4:00 am<br>Sat 12:00 pm - 4:00 am<br>Sun 12:00 pm - 4:00 am<br>,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adult Entertainment, Adult Entertainment",,,"https://s3-media4.fl.yelpcdn.com/bphoto/HT3znt1T1AYOYhyg5vY4zw/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/HT3znt1T1AYOYhyg5vY4zw/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/HT3znt1T1AYOYhyg5vY4zw/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/HT3znt1T1AYOYhyg5vY4zw/300s.jpg 1.20x",http://www.yelp.com/biz/chicago-fantasy-companions-chicago?osq=Adult+Entertainment,,,,,,
Jezebel’s Pleasure Paradise,7811 W Argyle St,Norridge,IL,60706,b/t Mission Dr & Ozanam Ave,,(773) 759-1742,,Aracelis G.,Yes,No,,,http://www.jezebeltoys.com,Inexpensive,Mon 8:00 am - 11:00 pm<br>Tue 8:00 am - 11:00 pm<br>Wed 8:00 am - 10:00 pm<br>Thu 8:00 am - 10:00 pm<br>Fri 8:00 am - 10:00 pm<br>Sat 8:00 am - 11:00 pm<br>Sun 8:00 am - 11:00 pm<br>,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,,,"Toy Stores, Adult Entertainment, Toy Stores, Adult Entertainment",41.970646,-87.822486,"https://s3-media2.fl.yelpcdn.com/bphoto/IddZQHeVrUbKIaA6DbHu6A/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/IddZQHeVrUbKIaA6DbHu6A/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/IddZQHeVrUbKIaA6DbHu6A/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/IddZQHeVrUbKIaA6DbHu6A/300s.jpg 1.20x",http://www.yelp.com/biz/jezebels-pleasure-paradise-norridge-2?osq=Adult+Entertainment,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Surprise Parties by Jeney,,Chicago,IL,60686,,Pilsen,(708) 602-6159,,,Yes,No,5.0 star rating,1 review,http://www.jeneyasimpson.surpriseparties.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Party & Event Planning, Adult Entertainment, Party & Event Planning, Adult Entertainment",,,,http://www.yelp.com/biz/surprise-parties-by-jeney-chicago?osq=Adult+Entertainment,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Next Plateau Chicago,300 N State St,Chicago,IL,60686,,Pilsen,(773) 804-0700,,,Yes,No,2.0 star rating,5 reviews,http://nextplateauchicago.com,Ultra High-End,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,"Adult Entertainment, Adult Entertainment",,,"https://s3-media4.fl.yelpcdn.com/bphoto/hLUVcb5hDVqN1eJgwHrIPQ/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/hLUVcb5hDVqN1eJgwHrIPQ/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/hLUVcb5hDVqN1eJgwHrIPQ/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/hLUVcb5hDVqN1eJgwHrIPQ/300s.jpg 1.20x",http://www.yelp.com/biz/next-plateau-chicago-chicago?osq=Adult+Entertainment,,,,,,
The Lucky Horseshoe Lounge,3169 N Halsted St,Chicago,IL,60657,b/t Belmont Ave & Briar Pl,Lakeview,(773) 404-3169,"Male dancers perform every night at the gay lounge. While there's some standing room, most guests relax at seating around the bar or at tables in back while sipping a cocktail or one …Learn more about The Lucky Horseshoe Lounge, Opens a popupSpecialtiesMale dancers perform every night at the gay lounge. While there's some standing room, most guests relax at seating around the bar or at tables in back while sipping a cocktail or one of 22 beers available by the bottle.HistoryEstablished in 1989.Since 1989 The Lucky Horseshoe Lounge has provided male dancers 7 days a week, 365 days a year. Located on the corner of Belmont and Halsted, we offer the hottest male dancers on the strip, friendly bartenders, and a comfortable atmosphere.",,Yes,No,3.0 star rating,51 reviews,http://luckyhorseshoelounge.com/,Moderate,Mon 3:00 pm - 2:00 am<br>Tue 3:00 pm - 2:00 am<br>Wed 3:00 pm - 2:00 am<br>Thu 3:00 pm - 2:00 am<br>Fri 3:00 pm - 2:00 am<br>Sat 1:00 pm - 3:00 am<br>Sun 1:00 pm - 2:00 am<br>,No,,,Yes,,Street,,,Yes,,"Divey, Casual",Average,,Yes,Full Bar,,,,,No,,Yes,,,,,"Gay Bars, Adult Entertainment, Gay Bars, Adult Entertainment",41.939786,-87.649020,"https://s3-media4.fl.yelpcdn.com/bphoto/-7MP5SvHzOA1tXepKbg73w/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/-7MP5SvHzOA1tXepKbg73w/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/-7MP5SvHzOA1tXepKbg73w/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/-7MP5SvHzOA1tXepKbg73w/300s.jpg 1.20x",http://www.yelp.com/biz/the-lucky-horseshoe-lounge-chicago?osq=Adult+Entertainment,,,,,,
One Step Beyond,1710 W Lake St,Melrose Park,IL,60160,b/t 18th Ave & 17th Ave,,(708) 338-2933,,,Yes,No,2.0 star rating,1 review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adult Entertainment, Adult Entertainment",41.892842,-87.854800,,http://www.yelp.com/biz/one-step-beyond-melrose-park?osq=Adult+Entertainment,,,,,,
Chicago Gentlemen,,Chicago,IL,60610,,Near North Side,(312) 498-9055,"Male Strippers and Male Exotic Dancers for Bachelorette Parties, Birthday Parties, Girls Night Out events!Chicago most trusted entertainment agency!Learn more about Chicago Gentlemen, Opens a popupSpecialtiesMale Strippers and Male Exotic Dancers for Bachelorette Parties, Birthday Parties, Girls Night Out events!Chicago most trusted entertainment agency!HistoryEstablished in 1999.Since 1999, MaleStrippers.com started out with the goal of producing the finest male entertainment for women in Chicago.We have surpassed our goal.We now service over 20 major cities across the country and have become the most trusted in male entertainment for women!Meet the Business Owner",David D.,Yes,No,3.0 star rating,16 reviews,http://www.chicagogentlemen.com,Moderate,Mon 9:00 am - 11:00 pm<br>Tue 9:00 am - 11:00 pm<br>Wed 9:00 am - 11:00 pm<br>Thu 9:00 am - 11:00 pm<br>Fri 9:00 am - 11:00 pm<br>Sat 9:00 am - 6:00 pm<br>Sun 12:00 pm - 11:00 pm<br>,,,,Yes,,,,,No,,,,,,No,,,,,No,,No,,,,,"Adult Entertainment, Adult Entertainment",,,"https://s3-media4.fl.yelpcdn.com/bphoto/JfuvxWau_xF5GrDCFSVl8g/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/JfuvxWau_xF5GrDCFSVl8g/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/JfuvxWau_xF5GrDCFSVl8g/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/JfuvxWau_xF5GrDCFSVl8g/300s.jpg 1.20x",http://www.yelp.com/biz/chicago-gentlemen-chicago-3?osq=Adult+Entertainment,,,,,,
Chicago Party Strippers,,Chicago,IL,60630,,Jefferson Park,(312) 423-6666,,,Yes,No,,,http://partystripperschicago.com,,Mon Open 24 hours<br>Tue Open 24 hours<br>Wed Open 24 hours<br>Thu Open 24 hours<br>Fri Open 24 hours<br>Sat Open 24 hours<br>Sun Open 24 hours<br>,,,,Yes,,,No,,,,,,,,,,,,,,,,,,,,"Adult Entertainment, Adult Entertainment",,,"https://s3-media1.fl.yelpcdn.com/bphoto/5w7cVKOYPS7hs16ZfyF7yw/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/5w7cVKOYPS7hs16ZfyF7yw/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/5w7cVKOYPS7hs16ZfyF7yw/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/5w7cVKOYPS7hs16ZfyF7yw/300s.jpg 1.20x",http://www.yelp.com/biz/chicago-party-strippers-chicago-3?osq=Adult+Entertainment,,,,,,
Chicago Rose,6525 N Clark St,Chicago,IL,60626,at Arthur Ave,Rogers Park,,,,Yes,No,,,http://chicagoroseclub.org,,Mon Closed<br>Tue Closed<br>Wed 9:00 pm - 2:00 am<br>Thu Closed<br>Fri 9:00 pm - 3:00 am<br>Sat 9:00 pm - 6:00 am<br>Sun Closed<br>,,,,No,,"Street, Private Lot",Yes,,,,,,,,Full Bar,No,,Yes,Outdoor Area / Patio Only,Yes,,No,,,,,"Social Clubs, Adult Entertainment, Social Clubs, Adult Entertainment",42.000650,-87.671150,,http://www.yelp.com/biz/chicago-rose-chicago?osq=Adult+Entertainment,,,,,,
Kings Club,1954 1st St,Highland Park,IL,60035,,,(708) 868-6700,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adult Entertainment, Adult Entertainment",42.187366,-87.801416,,http://www.yelp.com/biz/kings-club-highland-park?osq=Adult+Entertainment,,,,,,
Mr Violet’s Ultimate Ladies Night,2251 N Lincoln Ave,Chicago,IL,60614,b/t Belden Ave & Geneva Ter,Lincoln Park,(773) 219-2242,,Mr. V.,Yes,No,,,http://ultimateladiesnight.com,,Mon Open 24 hours<br>Tue Open 24 hours<br>Wed Open 24 hours<br>Thu Open 24 hours<br>Fri Open 24 hours<br>Sat Open 24 hours<br>Sun Open 24 hours<br>,,,,Yes,,,,,,,,,,,Full Bar,Yes,,,,,,,,,,,"Adult Entertainment, Adult Entertainment",41.923184,-87.645155,"https://s3-media3.fl.yelpcdn.com/bphoto/q9lrzVg019j8fDQn4de0Sw/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/q9lrzVg019j8fDQn4de0Sw/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/q9lrzVg019j8fDQn4de0Sw/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/q9lrzVg019j8fDQn4de0Sw/300s.jpg 1.20x",http://www.yelp.com/biz/mr-violets-ultimate-ladies-night-chicago-3?osq=Adult+Entertainment,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chicago Mistresses,,Chicago,IL,,,,(773) 697-7373,,,No,No,,,,Moderate,,,,,,,,,,Yes,,,,,,,,,,,No,,,,,,,"Adult Entertainment, Adult Entertainment",,,"https://s3-media3.fl.yelpcdn.com/bphoto/L4mGlhIyB2T2Tx4SSa3bzQ/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/L4mGlhIyB2T2Tx4SSa3bzQ/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/L4mGlhIyB2T2Tx4SSa3bzQ/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/L4mGlhIyB2T2Tx4SSa3bzQ/300s.jpg 1.20x",http://www.yelp.com/biz/chicago-mistresses-chicago?osq=Adult+Entertainment,,,,,,
Bare-Assets,159 N Halsted St,Chicago,IL,60661,b/t Monroe St & Randolph St,"Near West Side, West Loop",(312) 559-9443,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adult Entertainment, Adult Entertainment",41.884883,-87.647312,,http://www.yelp.com/biz/bare-assets-chicago-2?osq=Adult+Entertainment,,,,,,
Hunks and Babes Strippers,15128 S Lagrange Rd Ste 2253,Orland Park,IL,60462,,,(708) 691-7581,,Michael B.,Yes,No,4.0 star rating,3 reviews,http://www.chicagohunksandbabes.com,Moderate,Mon 9:00 am - 11:30 pm<br>Tue 9:00 am - 11:30 pm<br>Wed 9:00 am - 11:30 pm<br>Thu 9:00 am - 11:30 pm<br>Fri 9:00 am - 11:30 pm<br>Sat 9:00 am - 11:30 pm<br>Sun 9:00 am - 11:30 pm<br>,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,,,"Adult Entertainment, Adult Entertainment",41.614846,-87.855353,"https://s3-media4.fl.yelpcdn.com/bphoto/hylwrO1dvypO1JVOGUFZKQ/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/hylwrO1dvypO1JVOGUFZKQ/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/hylwrO1dvypO1JVOGUFZKQ/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/hylwrO1dvypO1JVOGUFZKQ/300s.jpg 1.20x",http://www.yelp.com/biz/hunks-and-babes-strippers-orland-park?osq=Adult+Entertainment,,,,,,
Babylon,3936 W Lawrence Ave,Chicago,IL,60625,b/t Pulaski Rd & Harding Ave,Albany Park,(773) 478-8111,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adult Entertainment, Adult Entertainment",41.968266,-87.727007,,http://www.yelp.com/biz/babylon-chicago?osq=Adult+Entertainment,,,,,,
Omen Strippers,,Chicago,IL,,,Pilsen,(312) 906-7810,,,Yes,No,1.0 star rating,8 reviews,http://www.omenchicagostrippers.com/,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,"Adult Entertainment, Adult Entertainment",41.850000,-87.650000,"https://s3-media3.fl.yelpcdn.com/bphoto/sQAqzz75q5LQcmfRyfczkw/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/sQAqzz75q5LQcmfRyfczkw/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/sQAqzz75q5LQcmfRyfczkw/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/sQAqzz75q5LQcmfRyfczkw/300s.jpg 1.20x",http://www.yelp.com/biz/omen-strippers-chicago?osq=Adult+Entertainment,,,,,,
Bo’s Bookings,Ste 500,Chicago,IL,60654,,"Near North Side, River North",(404) 436-1675,,Rheji F.,Yes,No,,,http://www.bosbookings.com,Moderate,Mon 9:00 am - 9:00 pm<br>Tue 9:00 am - 9:00 pm<br>Wed 9:00 am - 9:00 pm<br>Thu 9:00 am - 9:00 pm<br>Fri 9:00 am - 9:00 pm<br>Sat 9:00 am - 9:00 pm<br>Sun Closed<br>,,,,Yes,,,,,Yes,,,,,,,,,,,No,,,,,,,"Adult Entertainment, Adult Entertainment",41.890724,-87.639246,"https://s3-media3.fl.yelpcdn.com/bphoto/cP0_me2Nug4NnyCAwCleJA/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/cP0_me2Nug4NnyCAwCleJA/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/cP0_me2Nug4NnyCAwCleJA/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/cP0_me2Nug4NnyCAwCleJA/300s.jpg 1.20x",http://www.yelp.com/biz/bos-bookings-chicago?osq=Adult+Entertainment,,,,,,
Arcanaa Imperii,502 N Michigan Ave,Chicago,IL,60611,b/t Grand Ave & Illinois St,"Near North Side, Magnificent Mile",,,,No,No,,,http://www.arcanaaimperii.weebly.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adult Entertainment, Adult Entertainment",41.891150,-87.624267,,http://www.yelp.com/biz/arcanaa-imperii-chicago?osq=Adult+Entertainment,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Fortress Beyond,1200 Block Grand Ave,Chicago,IL,60622,,"Noble Square, West Town",(773) 268-9660,,,No,No,,,http://thefortressbeyond.com,,Mon 9:00 am - 12:00 am<br>Tue 9:00 am - 12:00 am<br>Wed 9:00 am - 5:00 pm<br>Thu 9:00 am - 12:00 am<br>Fri 9:00 am - 12:00 am<br>Sat 9:00 am - 5:00 pm<br>Sun 10:00 am - 8:00 pm<br>,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adult Entertainment, Adult Entertainment",41.891342,-87.657543,,http://www.yelp.com/biz/the-fortress-beyond-chicago-4?osq=Adult+Entertainment,,,,,,
Ct’s Adult Super Store,4620 Industrial Hwy,Gary,IN,46406,,,(219) 944-3773,,,Yes,No,2.5 star rating,3 reviews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adult Entertainment, Adult Entertainment",41.610346,-87.394273,"https://s3-media2.fl.yelpcdn.com/bphoto/Q2B04c08pGZ1-3xZ46o3YQ/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/Q2B04c08pGZ1-3xZ46o3YQ/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/Q2B04c08pGZ1-3xZ46o3YQ/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/Q2B04c08pGZ1-3xZ46o3YQ/300s.jpg 1.20x",http://www.yelp.com/biz/cts-adult-super-store-gary?osq=Adult+Entertainment,,,,,,
Chicago Select,7230 Le Moyne St,River Forest,IL,60305,,,(312) 973-1565,,,No,No,,,,,Mon Open 24 hours<br>Tue Open 24 hours<br>Wed Open 24 hours<br>Thu Open 24 hours<br>Fri Open 24 hours<br>Sat Open 24 hours<br>Sun Open 24 hours<br>,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adult Entertainment, Adult Entertainment",41.907039,-87.806612,,http://www.yelp.com/biz/chicago-select-river-forest?osq=Adult+Entertainment,,,,,,
Chicago Strippers,47 W Polk St,Chicago,IL,60605,b/t Park Ter & Dearborn St,South Loop,(800) 330-0067,,,No,No,,,http://bestchicagostrippers.com,,Mon 11:00 am - 1:00 am<br>Tue 11:00 am - 1:00 am<br>Wed 11:00 am - 1:00 am<br>Thu 11:00 am - 1:00 am<br>Fri 11:00 am - 1:00 am<br>Sat 11:00 am - 1:00 am<br>Sun 11:00 am - 1:00 am<br>,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adult Entertainment, Adult Entertainment",41.871819,-87.629109,,http://www.yelp.com/biz/chicago-strippers-chicago-4?osq=Adult+Entertainment,,,,,,
Americas Loverboys,26 W Division,Chicago,IL,60626,,Near North Side,(815) 397-7627,,,Yes,No,,,http://americasloverboys.com,,Mon 9:00 am - 2:00 am<br>Tue 9:00 am - 2:00 am<br>Wed 9:00 am - 2:00 am<br>Thu 9:00 am - 2:00 am<br>Fri 9:00 am - 2:00 am<br>Sat 9:00 am - 2:00 am<br>Sun 9:00 am - 2:00 am<br>,,,,Yes,,Street,,No,Yes,,,,,,Full Bar,,,,,Yes,,,,,,,"Arts & Entertainment, Adult Entertainment, Arts & Entertainment, Adult Entertainment",41.904053,-87.629705,"https://s3-media4.fl.yelpcdn.com/bphoto/RZW1NPL3EpK65KEZat8EGQ/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/RZW1NPL3EpK65KEZat8EGQ/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/RZW1NPL3EpK65KEZat8EGQ/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/RZW1NPL3EpK65KEZat8EGQ/300s.jpg 1.20x",http://www.yelp.com/biz/americas-loverboys-chicago-2?osq=Adult+Entertainment,$15 for $25 Deal at Americas Loverboys,You get a voucher redeemable for $25 at Americas Loverboys.,$25,40%,$10,https://www.yelp.com/checkout/deal/B1TIcqYeLmXRwNZmtLB_LQ?biz_id=wn_NWsMrka6-6WEBhRpxEw&return_url=%2Fbiz%2Famericas-loverboys-chicago-2
Ainjilz - Professional Companion Enterprise,,Chicago,IL,60605,,South Loop,,,,No,No,,,http://www.ainjilz.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Performing Arts, Adult Entertainment, Massage, Performing Arts, Adult Entertainment, Massage",41.870331,-87.623574,,http://www.yelp.com/biz/ainjilz-professional-companion-enterprise-chicago?osq=Adult+Entertainment,,,,,,
Holli Wood Entertainment,2453 N Spaulding Ave,Chicago,IL,60647,at Fullerton Ave,Logan Square,(773) 772-7171,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adult Entertainment, Adult Entertainment",41.926346,-87.710446,,http://www.yelp.com/biz/holli-wood-entertainment-chicago?osq=Adult+Entertainment,,,,,,
Hunks and Babes Ent.,300 N State St,Chicago,IL,60686,,Pilsen,(773) 545-9200,,,Yes,No,2.5 star rating,3 reviews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adult Entertainment, Adult Entertainment",,,,http://www.yelp.com/biz/hunks-and-babes-ent-chicago?osq=Adult+Entertainment,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day Dreamer’s,17W350 Lake St,Addison,IL,60101,,,(630) 617-4475,,,Yes,No,1.0 star rating,1 review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adult Entertainment, Adult Entertainment",41.925261,-87.968152,,http://www.yelp.com/biz/day-dreamers-addison?osq=Adult+Entertainment,,,,,,
Chicago Male Strippers,8 W Monroe St,Chicago,IL,60603,b/t State St & Wabash Ave,The Loop,(312) 399-1829,,,Yes,No,,,http://www.malestripperschicago.com/,,Mon 9:00 am - 12:00 am<br>Tue 9:00 am - 12:00 am<br>Wed 9:00 am - 12:00 am<br>Thu 9:00 am - 12:00 am<br>Fri 9:00 am - 2:00 am<br>Sat 9:00 am - 4:00 am<br>Sun 11:00 am - 12:00 am<br>,,,,Yes,,,,,Yes,,,,,,No,,,,,,,No,,,,,"Adult Entertainment, Adult Entertainment",41.880729,-87.628318,"https://s3-media3.fl.yelpcdn.com/bphoto/X1mYwrJ8R4cw59jcSbB5yQ/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/X1mYwrJ8R4cw59jcSbB5yQ/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/X1mYwrJ8R4cw59jcSbB5yQ/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/X1mYwrJ8R4cw59jcSbB5yQ/300s.jpg 1.20x",http://www.yelp.com/biz/chicago-male-strippers-chicago?osq=Adult+Entertainment,,,,,,
NeferFeetie,,Chicago,IL,,,,(219) 281-2503,,,No,No,,,http://www.goddessneferfeetie.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adult Entertainment, Adult Entertainment",,,,http://www.yelp.com/biz/neferfeetie-chicago?osq=Adult+Entertainment,,,,,,
Sabur Promotions,11744 Wentworth Ave,Chicago,IL,60628,b/t 117th St & 118th St,West Pullman,(773) 599-2871,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adult Entertainment, Adult Entertainment",41.680331,-87.627753,,http://www.yelp.com/biz/sabur-promotions-chicago?osq=Adult+Entertainment,,,,,,
Galaxy Adult Book & Video,1665 N Mannheim Rd,Stone Park,IL,60165,,,(708) 344-3336,,,Yes,No,,,http://www.galaxyvideoxxx.com,,Mon Open 24 hours<br>Tue Open 24 hours<br>Wed Open 24 hours<br>Thu Open 24 hours<br>Fri Open 24 hours<br>Sat Open 24 hours<br>Sun Open 24 hours<br>,,,,Yes,,"Street, Private Lot",,,,,,,,,No,,,,,No,,Yes,,,,,"Adult, Lingerie, Adult Entertainment, Adult, Lingerie, Adult Entertainment",41.902259,-87.883323,"https://s3-media4.fl.yelpcdn.com/bphoto/X7byNZH4vo_hVsEu3D4wDA/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/X7byNZH4vo_hVsEu3D4wDA/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/X7byNZH4vo_hVsEu3D4wDA/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/X7byNZH4vo_hVsEu3D4wDA/300s.jpg 1.20x",http://www.yelp.com/biz/galaxy-adult-book-and-video-stone-park?osq=Adult+Entertainment,,,,,,
My Pure Pleasure By DDSOL,2373 S Cannon Dr,Mount Prospect,IL,60056,at Oakton St,,(312) 569-0089,,,No,No,,,https://www.mypurepleasure.com/1188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Party & Event Planning, Adult Entertainment, Party & Event Planning, Adult Entertainment",42.022968,-87.943347,,http://www.yelp.com/biz/my-pure-pleasure-by-ddsol-mount-prospect?osq=Adult+Entertainment,,,,,,
For Your Eyes Only Entertainment,2N266 Highland Ave,Glen Ellyn,IL,60137,,,(630) 790-0511,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adult Entertainment, Adult Entertainment",41.908367,-88.065592,,http://www.yelp.com/biz/for-your-eyes-only-entertainment-glen-ellyn?osq=Adult+Entertainment,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
