Name,Street Address,Phone,Rating,Reviews,Price Range,Category,Description,Image URL,Listing URL
Hungarian Pastry Shop,"1030 Amsterdam Ave, New York, NY 10025",(212) 866-4230,3.5,528,$,"Bakeries,Coffee & Tea","Wow! What a great place to grab a treat and a coffee if you're in the Upper West Side (or anywhere in NYC for that matter)! I've been recommended this place over and over, and now I…","https://s3-media4.fl.yelpcdn.com/bphoto/YyFnfBwYbPSxscYqTD-W5g/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/YyFnfBwYbPSxscYqTD-W5g/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/YyFnfBwYbPSxscYqTD-W5g/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/YyFnfBwYbPSxscYqTD-W5g/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/YyFnfBwYbPSxscYqTD-W5g/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/YyFnfBwYbPSxscYqTD-W5g/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/YyFnfBwYbPSxscYqTD-W5g/258s.jpg 2.87x",http://www.yelp.com/biz/hungarian-pastry-shop-new-york?osq=Coffee
L’imprimerie,"1524 Myrtle Ave, Bushwick, NY 11237",(929) 295-6464,4.5,123,$$,"Bakeries,Coffee & Tea,Breakfast & Brunch","Soo glad I found this place. Everything made in house, I went in for a loaf of bread and left with 5 pastries and a coffee. The coffee was well made not burnt or under pulled. They…","https://s3-media2.fl.yelpcdn.com/bphoto/N8hpAitk-gxRyzwnZr0avA/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/N8hpAitk-gxRyzwnZr0avA/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/N8hpAitk-gxRyzwnZr0avA/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/N8hpAitk-gxRyzwnZr0avA/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/N8hpAitk-gxRyzwnZr0avA/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/N8hpAitk-gxRyzwnZr0avA/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/N8hpAitk-gxRyzwnZr0avA/258s.jpg 2.87x",http://www.yelp.com/biz/l-imprimerie-bushwick?osq=Coffee
Bluestone Lane,"55 Prospect St, Brooklyn, NY 11201",(347) 202-0352,4.0,84,$$,"Coffee & Tea,Gluten-Free,Breakfast & Brunch",A-ok! The place was nice and bright and welcome respite on a rainy day. The service was excellent as we received cheery smiles from helpful staff.But don't go for brunch here as…,"https://s3-media2.fl.yelpcdn.com/bphoto/DK0uRAVpWkBCSCtw0Jokmg/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/DK0uRAVpWkBCSCtw0Jokmg/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/DK0uRAVpWkBCSCtw0Jokmg/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/DK0uRAVpWkBCSCtw0Jokmg/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/DK0uRAVpWkBCSCtw0Jokmg/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/DK0uRAVpWkBCSCtw0Jokmg/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/DK0uRAVpWkBCSCtw0Jokmg/258s.jpg 2.87x",http://www.yelp.com/biz/bluestone-lane-brooklyn?osq=Coffee
Xanadu Coffee,"225 W 23rd St, New York, NY 10011",(646) 918-7583,4.0,31,$,Coffee & Tea,"Came here a couple times after the gym nearby. The place is indeed small, but the staff are really nice and friendly. I've only had the coffee here to go - cappuccino and marsala…","https://s3-media1.fl.yelpcdn.com/bphoto/kdESz_UTGC_5PB_zayZ4Cg/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/kdESz_UTGC_5PB_zayZ4Cg/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/kdESz_UTGC_5PB_zayZ4Cg/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/kdESz_UTGC_5PB_zayZ4Cg/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/kdESz_UTGC_5PB_zayZ4Cg/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/kdESz_UTGC_5PB_zayZ4Cg/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/kdESz_UTGC_5PB_zayZ4Cg/258s.jpg 2.87x",http://www.yelp.com/biz/xanadu-coffee-new-york-3?osq=Coffee
Toby’s Estate Coffee,"26-25 Jackson Ave, Long Island City, NY 11101",(347) 531-0477,4.5,54,$,"Desserts,Coffee Roasteries,Breakfast & Brunch",A highlight of visiting Long Island City.Tobys estate coffee is quality brew with great ambience.I can't wait to go back during warmer weather to enjoy the outdoor seating space.…,"https://s3-media1.fl.yelpcdn.com/bphoto/uMNTIG58qhqrwsA7QRVJkw/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/uMNTIG58qhqrwsA7QRVJkw/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/uMNTIG58qhqrwsA7QRVJkw/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/uMNTIG58qhqrwsA7QRVJkw/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/uMNTIG58qhqrwsA7QRVJkw/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/uMNTIG58qhqrwsA7QRVJkw/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/uMNTIG58qhqrwsA7QRVJkw/258s.jpg 2.87x",http://www.yelp.com/biz/tobys-estate-coffee-long-island-city-2?osq=Coffee
Espresso Matto,"252 West 37th St, New York, NY 10018",(212) 244-4281,4.0,13,$,"Coffee & Tea,Bakeries",Absolutely random find and extremely happy about it. Everything here is 2 dollars (it says for a limited time but it's been going on for months now). They have from fresh coffee to…,"https://s3-media2.fl.yelpcdn.com/bphoto/ThcPtJxiab4iSviqRUQsHQ/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/ThcPtJxiab4iSviqRUQsHQ/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/ThcPtJxiab4iSviqRUQsHQ/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/ThcPtJxiab4iSviqRUQsHQ/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/ThcPtJxiab4iSviqRUQsHQ/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/ThcPtJxiab4iSviqRUQsHQ/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/ThcPtJxiab4iSviqRUQsHQ/258s.jpg 2.87x",http://www.yelp.com/biz/espresso-matto-new-york-8?osq=Coffee
Cafe Zaiya,"69 Cooper Sq, New York, NY 10008",(212) 253-9700,4.0,148,$,"Bakeries,Japanese,Coffee & Tea","I passed by this with two friends. We stopped by because we were curious about a Japanese bakery shop in New York. After seeing the delicious looking bread lined up on the counter,…","https://s3-media1.fl.yelpcdn.com/bphoto/Rcyd9wnoegHN7tG1W7VCHA/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/Rcyd9wnoegHN7tG1W7VCHA/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/Rcyd9wnoegHN7tG1W7VCHA/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/Rcyd9wnoegHN7tG1W7VCHA/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/Rcyd9wnoegHN7tG1W7VCHA/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/Rcyd9wnoegHN7tG1W7VCHA/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/Rcyd9wnoegHN7tG1W7VCHA/258s.jpg 2.87x",http://www.yelp.com/biz/cafe-zaiya-new-york-2?osq=Coffee
Terry’s Coffee Shop,"3817 Bergenline Ave, Union City, NJ 07087",(201) 617-5202,4.5,23,$,"Coffee & Tea,Breakfast & Brunch,Sandwiches",The breakfast here is great. Ordered the Swiss omelette and French toast...and killed it. Its a nice local spot and the service is great. The people all seemed really friendly and…,"https://s3-media1.fl.yelpcdn.com/bphoto/E-QHS-2VPdv23EBa3Blu_A/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/E-QHS-2VPdv23EBa3Blu_A/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/E-QHS-2VPdv23EBa3Blu_A/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/E-QHS-2VPdv23EBa3Blu_A/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/E-QHS-2VPdv23EBa3Blu_A/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/E-QHS-2VPdv23EBa3Blu_A/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/E-QHS-2VPdv23EBa3Blu_A/258s.jpg 2.87x",http://www.yelp.com/biz/terrys-coffee-shop-union-city?osq=Coffee
Food For Life,"270 River Rd, Edgewater, NJ 07020",(201) 941-3977,4.5,39,$$,"Coffee & Tea,Juice Bars & Smoothies","Amazing food and above all the beautiful presentation, its fresh and healthy.Love the smoothies, sushi and just tried their new poke bowl creation and it's so good! Above all,…","https://s3-media1.fl.yelpcdn.com/bphoto/GrOOb7gv5Iqw9GsEoT6E0g/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/GrOOb7gv5Iqw9GsEoT6E0g/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/GrOOb7gv5Iqw9GsEoT6E0g/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/GrOOb7gv5Iqw9GsEoT6E0g/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/GrOOb7gv5Iqw9GsEoT6E0g/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/GrOOb7gv5Iqw9GsEoT6E0g/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/GrOOb7gv5Iqw9GsEoT6E0g/258s.jpg 2.87x",http://www.yelp.com/biz/food-for-life-edgewater?osq=Coffee
Toast & Roast,"32-07 Broadway, Astoria, NY 11106",(718) 777-0997,4.0,28,$,"Bagels,Coffee & Tea,Delis",Man! I wish there was one of these in Bushwick or Flatbush *sigh*The staff is always very friendly and attentive.They've never screwed up an order for me.Never any judgement…,"https://s3-media3.fl.yelpcdn.com/bphoto/IaPal27Dvpwi4NKOTLANFg/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/IaPal27Dvpwi4NKOTLANFg/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/IaPal27Dvpwi4NKOTLANFg/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/IaPal27Dvpwi4NKOTLANFg/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/IaPal27Dvpwi4NKOTLANFg/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/IaPal27Dvpwi4NKOTLANFg/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/IaPal27Dvpwi4NKOTLANFg/258s.jpg 2.87x",http://www.yelp.com/biz/toast-and-roast-astoria?osq=Coffee
Brooklyn Blend,"194 Tompkins Ave, Brooklyn, NY 11206",(718) 484-2247,4.5,132,$$,"American (New),Juice Bars & Smoothies,Coffee & Tea",Their salmon sandwich and swai sandwich are unbelievably delicious.Normally I wouldn't even go out to eat a sandwich because well... sandwich; anyone can make one.But the…,"https://s3-media2.fl.yelpcdn.com/bphoto/6Y38eEhoH5RXaaDJgv3zRg/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/6Y38eEhoH5RXaaDJgv3zRg/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/6Y38eEhoH5RXaaDJgv3zRg/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/6Y38eEhoH5RXaaDJgv3zRg/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/6Y38eEhoH5RXaaDJgv3zRg/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/6Y38eEhoH5RXaaDJgv3zRg/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/6Y38eEhoH5RXaaDJgv3zRg/258s.jpg 2.87x",http://www.yelp.com/biz/brooklyn-blend-brooklyn?osq=Coffee
Brooklyn Bagel & Coffee Company,"36-14 30th Ave, Astoria, NY 11103",(718) 777-1121,4.0,393,$,"Coffee & Tea,Bagels","A friend who lived nearby took me here to grab a bagel. We were lucky, as the line wasn't bad at all, which apparently is not the norm on a Sunday afternoon. I opted for a classic…","https://s3-media4.fl.yelpcdn.com/bphoto/fDBBsxHLOgtQxiN399alEQ/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/fDBBsxHLOgtQxiN399alEQ/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/fDBBsxHLOgtQxiN399alEQ/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/fDBBsxHLOgtQxiN399alEQ/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/fDBBsxHLOgtQxiN399alEQ/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/fDBBsxHLOgtQxiN399alEQ/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/fDBBsxHLOgtQxiN399alEQ/258s.jpg 2.87x",http://www.yelp.com/biz/brooklyn-bagel-and-coffee-company-astoria-5?osq=Coffee
11th Street Cafe,"327 W 11th St, New York, NY 10014",(866) 373-5384,4.0,126,$$,"Coffee & Tea,Cafes,Sandwiches","I was there last week enjoying my almond milk hazelnut coffee, doing some school work when I just started counting the roaches I saw.. literally. 1, 2,7... I told the employee that…","https://s3-media2.fl.yelpcdn.com/bphoto/MVMQZqJfbe_UTcsbq1XRYA/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/MVMQZqJfbe_UTcsbq1XRYA/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/MVMQZqJfbe_UTcsbq1XRYA/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/MVMQZqJfbe_UTcsbq1XRYA/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/MVMQZqJfbe_UTcsbq1XRYA/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/MVMQZqJfbe_UTcsbq1XRYA/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/MVMQZqJfbe_UTcsbq1XRYA/258s.jpg 2.87x",http://www.yelp.com/biz/11th-street-cafe-new-york?osq=Coffee
Think Coffee,"73 8th Ave, New York, NY 10014",(212) 255-6452,3.5,189,$$,Coffee & Tea,"This place is cool, and in a convenient spot for me (red line ftw).It's really a 4.5 just cus it could use more light. I would ask for a little more light and a little less oaky…","https://s3-media3.fl.yelpcdn.com/bphoto/l8P8jIZSdPoS3Rz9a5V-ZQ/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/l8P8jIZSdPoS3Rz9a5V-ZQ/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/l8P8jIZSdPoS3Rz9a5V-ZQ/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/l8P8jIZSdPoS3Rz9a5V-ZQ/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/l8P8jIZSdPoS3Rz9a5V-ZQ/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/l8P8jIZSdPoS3Rz9a5V-ZQ/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/l8P8jIZSdPoS3Rz9a5V-ZQ/258s.jpg 2.87x",http://www.yelp.com/biz/think-coffee-new-york-4?osq=Coffee
Mudpark,"75 East 1st St, New York, NY 10003",(212) 529-8766,4.0,22,$,Coffee & Tea,Solid coffee! They steam the milk for you which automatically makes it better.The egg sandwich on multigrain is great too.And you can pay for your $2 coffee with credit card.,"https://s3-media3.fl.yelpcdn.com/bphoto/-WvRIJKnMXI2ERhQFPqldg/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/-WvRIJKnMXI2ERhQFPqldg/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/-WvRIJKnMXI2ERhQFPqldg/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/-WvRIJKnMXI2ERhQFPqldg/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/-WvRIJKnMXI2ERhQFPqldg/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/-WvRIJKnMXI2ERhQFPqldg/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/-WvRIJKnMXI2ERhQFPqldg/258s.jpg 2.87x",http://www.yelp.com/biz/mudpark-new-york?osq=Coffee
Aroma Espresso Bar,"205 E 42nd St, New York, NY 10017",(212) 557-1010,3.5,200,$$,"Coffee & Tea,Breakfast & Brunch,Cafes","They have the cutest patio on the second floor. Great place to catch up with friends, do work and get a bite to eat and have a cafe drink.","https://s3-media2.fl.yelpcdn.com/bphoto/XOhYxvDTW5kTFu8xRjxQaw/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/XOhYxvDTW5kTFu8xRjxQaw/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/XOhYxvDTW5kTFu8xRjxQaw/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/XOhYxvDTW5kTFu8xRjxQaw/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/XOhYxvDTW5kTFu8xRjxQaw/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/XOhYxvDTW5kTFu8xRjxQaw/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/XOhYxvDTW5kTFu8xRjxQaw/258s.jpg 2.87x",http://www.yelp.com/biz/aroma-espresso-bar-new-york-3?osq=Coffee
Joe Coffee,"330 Hudson St, New York, NY 10013",(212) 924-7400,4.0,10,$$,Coffee & Tea,One of my favorite coffee shops in the city. Tucked away in a Cadillac show room with high ceilings. Love it,"https://s3-media3.fl.yelpcdn.com/bphoto/nyFTD-307y_VThmqlx-wAQ/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/nyFTD-307y_VThmqlx-wAQ/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/nyFTD-307y_VThmqlx-wAQ/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/nyFTD-307y_VThmqlx-wAQ/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/nyFTD-307y_VThmqlx-wAQ/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/nyFTD-307y_VThmqlx-wAQ/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/nyFTD-307y_VThmqlx-wAQ/258s.jpg 2.87x",http://www.yelp.com/biz/joe-coffee-new-york-16?osq=Coffee
Nhà Minh,"485 Morgan Ave, Brooklyn, NY 11222",(718) 387-7848,4.5,89,$$,"Vietnamese,Coffee & Tea,Asian Fusion","I love this place, and it makes me sad that it's so far out of the way. I live in park slope, work in midtown and I just can't image how often I'm going to walk 15 minutes from the…","https://s3-media4.fl.yelpcdn.com/bphoto/-2rOWd2IKXmsldF4aGrkxw/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/-2rOWd2IKXmsldF4aGrkxw/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/-2rOWd2IKXmsldF4aGrkxw/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/-2rOWd2IKXmsldF4aGrkxw/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/-2rOWd2IKXmsldF4aGrkxw/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/-2rOWd2IKXmsldF4aGrkxw/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/-2rOWd2IKXmsldF4aGrkxw/258s.jpg 2.87x",http://www.yelp.com/biz/nh%C3%A0-minh-brooklyn?osq=Coffee
Cypress Inn,"1702 Stanhope St, Ridgewood, NY 11385",(347) 889-5676,4.5,101,$,"Cafes,Sandwiches,Coffee & Tea",Favorite coffee shop in Brooklyn. The sandwiches are delicious and the drinks are great too. Just the cutest decor and friendly neighborhood service.,"https://s3-media4.fl.yelpcdn.com/bphoto/ZetrKt7r10ImHc-g9JwzoQ/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/ZetrKt7r10ImHc-g9JwzoQ/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/ZetrKt7r10ImHc-g9JwzoQ/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/ZetrKt7r10ImHc-g9JwzoQ/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/ZetrKt7r10ImHc-g9JwzoQ/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/ZetrKt7r10ImHc-g9JwzoQ/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/ZetrKt7r10ImHc-g9JwzoQ/258s.jpg 2.87x",http://www.yelp.com/biz/cypress-inn-ridgewood?osq=Coffee
Sweet Moment,"106 Mott St, New York, NY 10013",(212) 226-8724,4.5,273,$$,"Desserts,Coffee & Tea",I've found it. I've been searching for bingsoo all my life....by all my life I mean since I went to Korea and had it in Seoul. This is the first place in North America where the…,"https://s3-media1.fl.yelpcdn.com/bphoto/6eqY1Ejm-xZ-VRe4ygAQnA/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/6eqY1Ejm-xZ-VRe4ygAQnA/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/6eqY1Ejm-xZ-VRe4ygAQnA/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/6eqY1Ejm-xZ-VRe4ygAQnA/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/6eqY1Ejm-xZ-VRe4ygAQnA/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/6eqY1Ejm-xZ-VRe4ygAQnA/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/6eqY1Ejm-xZ-VRe4ygAQnA/258s.jpg 2.87x",http://www.yelp.com/biz/sweet-moment-new-york?osq=Coffee
Cranberry’s,"48 Henry St, Brooklyn, NY 11201",(718) 624-3500,4.0,103,$,"Bakeries,Coffee & Tea,Sandwiches","Cute little shop in Brooklyn to grab a quick bite or pick up some pastries. It seems like a go to spot for the locals. Tons of pastries, sandwich and bagel options, as well as cold…","https://s3-media4.fl.yelpcdn.com/bphoto/uSybDQJTKy4enRax3gM9fA/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/uSybDQJTKy4enRax3gM9fA/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/uSybDQJTKy4enRax3gM9fA/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/uSybDQJTKy4enRax3gM9fA/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/uSybDQJTKy4enRax3gM9fA/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/uSybDQJTKy4enRax3gM9fA/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/uSybDQJTKy4enRax3gM9fA/258s.jpg 2.87x",http://www.yelp.com/biz/cranberrys-brooklyn?osq=Coffee
Gregorys Coffee,"42 Broadway, New York, NY 10004",(646) 682-9225,4.0,107,$$,Coffee & Tea,I came here one morning for coffee and was wowed by the customer service. It was a total contrast to the rude exchange I had at a particular Starbucks location the day before. I…,"https://s3-media1.fl.yelpcdn.com/bphoto/qjosCfRgkmYFcVnv7-8umg/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/qjosCfRgkmYFcVnv7-8umg/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/qjosCfRgkmYFcVnv7-8umg/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/qjosCfRgkmYFcVnv7-8umg/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/qjosCfRgkmYFcVnv7-8umg/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/qjosCfRgkmYFcVnv7-8umg/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/qjosCfRgkmYFcVnv7-8umg/258s.jpg 2.87x",http://www.yelp.com/biz/gregorys-coffee-new-york-8?osq=Coffee
Maison Kayser,"921 Broadway, New York, NY 10010",(212) 979-1600,3.5,351,$$,"Coffee & Tea,Bakeries","When reviewing a restaurant, probably it is important to keep a broad classification in your mind, otherwise apart from the high end chef driven exotic ones, no restaurants will ever…","https://s3-media1.fl.yelpcdn.com/bphoto/ZKItQsURFNFV0CIV2srODw/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/ZKItQsURFNFV0CIV2srODw/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/ZKItQsURFNFV0CIV2srODw/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/ZKItQsURFNFV0CIV2srODw/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/ZKItQsURFNFV0CIV2srODw/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/ZKItQsURFNFV0CIV2srODw/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/ZKItQsURFNFV0CIV2srODw/258s.jpg 2.87x",http://www.yelp.com/biz/maison-kayser-new-york-2?osq=Coffee
Mixtape Bushwick,"1533 Myrtle Ave, Brooklyn, NY 11237",(718) 381-5248,4.5,48,$,"Coffee & Tea,Bagels","Dear Mixtape,This is my love letter to you. When I am tired and need a little something to get me started, you're there. When I wake up hungover on the weekend and want a delicious…","https://s3-media2.fl.yelpcdn.com/bphoto/NjLyOXQ7FLWB-VED4HdHSw/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/NjLyOXQ7FLWB-VED4HdHSw/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/NjLyOXQ7FLWB-VED4HdHSw/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/NjLyOXQ7FLWB-VED4HdHSw/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/NjLyOXQ7FLWB-VED4HdHSw/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/NjLyOXQ7FLWB-VED4HdHSw/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/NjLyOXQ7FLWB-VED4HdHSw/258s.jpg 2.87x",http://www.yelp.com/biz/mixtape-bushwick-brooklyn?osq=Coffee
